Comuna,Codigo comuna,Transacciones,Fecha
Lo Prado,13117.0,12763.0,2020-05-03
Lo Prado,13117.0,57922.0,2020-05-04
Lo Prado,13117.0,54894.0,2020-05-05
Lo Prado,13117.0,52931.0,2020-05-06
Lo Prado,13117.0,54123.0,2020-05-07
Lo Prado,13117.0,55100.0,2020-05-08
Lo Prado,13117.0,20123.0,2020-05-09
Lo Prado,13117.0,9911.0,2020-05-10
Lo Prado,13117.0,44965.0,2020-05-11
Lo Prado,13117.0,44276.0,2020-05-12
Lo Prado,13117.0,43603.0,2020-05-13
Lo Prado,13117.0,44448.0,2020-05-14
Lo Prado,13117.0,45202.0,2020-05-15
Macul,13118.0,16629.0,2020-03-01
Macul,13118.0,52449.0,2020-03-02
Macul,13118.0,53930.0,2020-03-03
Macul,13118.0,54978.0,2020-03-04
Macul,13118.0,54904.0,2020-03-05
Macul,13118.0,52728.0,2020-03-06
Macul,13118.0,27263.0,2020-03-07
Macul,13118.0,17069.0,2020-03-08
Macul,13118.0,66026.0,2020-03-09
Macul,13118.0,72780.0,2020-03-10
Macul,13118.0,64999.0,2020-03-11
Macul,13118.0,69553.0,2020-03-12
Macul,13118.0,67639.0,2020-03-13
Macul,13118.0,30927.0,2020-03-14
Macul,13118.0,14595.0,2020-03-15
Macul,13118.0,41144.0,2020-03-16
Macul,13118.0,32256.0,2020-03-17
Macul,13118.0,27916.0,2020-03-18
Macul,13118.0,19618.0,2020-03-19
Macul,13118.0,16116.0,2020-03-20
Macul,13118.0,8132.0,2020-03-21
Macul,13118.0,4038.0,2020-03-22
Macul,13118.0,15783.0,2020-03-23
Macul,13118.0,14712.0,2020-03-24
Macul,13118.0,14452.0,2020-03-25
Macul,13118.0,14470.0,2020-03-26
Macul,13118.0,11221.0,2020-03-27
Macul,13118.0,5576.0,2020-03-28
Macul,13118.0,2816.0,2020-03-29
Macul,13118.0,11314.0,2020-03-30
Macul,13118.0,11579.0,2020-03-31
Macul,13118.0,11704.0,2020-04-01
Macul,13118.0,11231.0,2020-04-02
Macul,13118.0,6019.0,2020-04-04
Macul,13118.0,3144.0,2020-04-05
Macul,13118.0,11631.0,2020-04-06
Macul,13118.0,11402.0,2020-04-07
Macul,13118.0,11445.0,2020-04-08
Macul,13118.0,11210.0,2020-04-09
Macul,13118.0,3329.0,2020-04-10
Macul,13118.0,3530.0,2020-04-11
Macul,13118.0,2271.0,2020-04-12
Macul,13118.0,11851.0,2020-04-13
Macul,13118.0,11569.0,2020-04-14
Macul,13118.0,11715.0,2020-04-15
Macul,13118.0,11257.0,2020-04-16
Macul,13118.0,12016.0,2020-04-17
Macul,13118.0,5439.0,2020-04-18
Macul,13118.0,3263.0,2020-04-19
Macul,13118.0,12306.0,2020-04-20
Macul,13118.0,11740.0,2020-04-21
Macul,13118.0,11879.0,2020-04-22
Macul,13118.0,11699.0,2020-04-23
Macul,13118.0,12072.0,2020-04-24
Macul,13118.0,6090.0,2020-04-25
Macul,13118.0,3351.0,2020-04-26
Macul,13118.0,12327.0,2020-04-27
Macul,13118.0,11766.0,2020-04-28
Macul,13118.0,9873.0,2020-04-29
Macul,13118.0,10480.0,2020-04-30
Macul,13118.0,3230.0,2020-05-01
Macul,13118.0,5942.0,2020-05-02
Macul,13118.0,3600.0,2020-05-03
Macul,13118.0,14309.0,2020-05-04
Macul,13118.0,14048.0,2020-05-05
Macul,13118.0,14031.0,2020-05-06
Macul,13118.0,14535.0,2020-05-07
Macul,13118.0,14462.0,2020-05-08
Macul,13118.0,3745.0,2020-05-09
Macul,13118.0,2228.0,2020-05-10
Macul,13118.0,9736.0,2020-05-11
Macul,13118.0,9879.0,2020-05-12
Macul,13118.0,10247.0,2020-05-13
Macul,13118.0,10284.0,2020-05-14
Macul,13118.0,10849.0,2020-05-15
Maipú,13119.0,57742.0,2020-03-01
Maipú,13119.0,162324.0,2020-03-02
Maipú,13119.0,164650.0,2020-03-03
Maipú,13119.0,171711.0,2020-03-04
Maipú,13119.0,160160.0,2020-03-05
Maipú,13119.0,161091.0,2020-03-06
Maipú,13119.0,93362.0,2020-03-07
Maipú,13119.0,54033.0,2020-03-08
Maipú,13119.0,168882.0,2020-03-09
Maipú,13119.0,161085.0,2020-03-10
Maipú,13119.0,160194.0,2020-03-11
Maipú,13119.0,161747.0,2020-03-12
Maipú,13119.0,156366.0,2020-03-13
Maipú,13119.0,92001.0,2020-03-14
Maipú,13119.0,51154.0,2020-03-15
Maipú,13119.0,131197.0,2020-03-16
Maipú,13119.0,106241.0,2020-03-17
Maipú,13119.0,93005.0,2020-03-18
Maipú,13119.0,59901.0,2020-03-19
Maipú,13119.0,18284.0,2020-03-20
Maipú,13119.0,24298.0,2020-03-21
Maipú,13119.0,14310.0,2020-03-22
Maipú,13119.0,50007.0,2020-03-23
Maipú,13119.0,47648.0,2020-03-24
Maipú,13119.0,47210.0,2020-03-25
Maipú,13119.0,48520.0,2020-03-26
Maipú,13119.0,40928.0,2020-03-27
Maipú,13119.0,22782.0,2020-03-28
Maipú,13119.0,11698.0,2020-03-29
Maipú,13119.0,43259.0,2020-03-30
Maipú,13119.0,45496.0,2020-03-31
Maipú,13119.0,44500.0,2020-04-01
Maipú,13119.0,43284.0,2020-04-02
Maipú,13119.0,25267.0,2020-04-04
Maipú,13119.0,13691.0,2020-04-05
Maipú,13119.0,45730.0,2020-04-06
Maipú,13119.0,43757.0,2020-04-07
Maipú,13119.0,43039.0,2020-04-08
Maipú,13119.0,43744.0,2020-04-09
Maipú,13119.0,13677.0,2020-04-10
Maipú,13119.0,15270.0,2020-04-11
Maipú,13119.0,10048.0,2020-04-12
Maipú,13119.0,45045.0,2020-04-13
Maipú,13119.0,43585.0,2020-04-14
Maipú,13119.0,43227.0,2020-04-15
Maipú,13119.0,41851.0,2020-04-16
Maipú,13119.0,43843.0,2020-04-17
Maipú,13119.0,17083.0,2020-04-18
Maipú,13119.0,13256.0,2020-04-19
Maipú,13119.0,47091.0,2020-04-20
Maipú,13119.0,45301.0,2020-04-21
Maipú,13119.0,45087.0,2020-04-22
Maipú,13119.0,44427.0,2020-04-23
Maipú,13119.0,46053.0,2020-04-24
Maipú,13119.0,27150.0,2020-04-25
Maipú,13119.0,14203.0,2020-04-26
Maipú,13119.0,47056.0,2020-04-27
Maipú,13119.0,46421.0,2020-04-28
Maipú,13119.0,64119.0,2020-04-29
Maipú,13119.0,67218.0,2020-04-30
Maipú,13119.0,12350.0,2020-05-01
Maipú,13119.0,26366.0,2020-05-02
Maipú,13119.0,15375.0,2020-05-03
Maipú,13119.0,52534.0,2020-05-04
Maipú,13119.0,51241.0,2020-05-05
Maipú,13119.0,48180.0,2020-05-06
Maipú,13119.0,48965.0,2020-05-07
Maipú,13119.0,48448.0,2020-05-08
Maipú,13119.0,19483.0,2020-05-09
Maipú,13119.0,13598.0,2020-05-10
Maipú,13119.0,45396.0,2020-05-11
Maipú,13119.0,42433.0,2020-05-12
Maipú,13119.0,43264.0,2020-05-13
Maipú,13119.0,45963.0,2020-05-14
Maipú,13119.0,45174.0,2020-05-15
Ñuñoa,13120.0,59328.0,2020-03-01
Ñuñoa,13120.0,212439.0,2020-03-02
Ñuñoa,13120.0,219016.0,2020-03-03
Ñuñoa,13120.0,224845.0,2020-03-04
Ñuñoa,13120.0,225545.0,2020-03-05
Ñuñoa,13120.0,222898.0,2020-03-06
Ñuñoa,13120.0,111311.0,2020-03-07
Ñuñoa,13120.0,65807.0,2020-03-08
Ñuñoa,13120.0,221402.0,2020-03-09
Ñuñoa,13120.0,229053.0,2020-03-10
Ñuñoa,13120.0,214928.0,2020-03-11
Ñuñoa,13120.0,221333.0,2020-03-12
Ñuñoa,13120.0,220291.0,2020-03-13
Ñuñoa,13120.0,109204.0,2020-03-14
Ñuñoa,13120.0,53868.0,2020-03-15
Ñuñoa,13120.0,152251.0,2020-03-16
Ñuñoa,13120.0,115590.0,2020-03-17
Ñuñoa,13120.0,97851.0,2020-03-18
Ñuñoa,13120.0,82224.0,2020-03-19
Ñuñoa,13120.0,79958.0,2020-03-20
Ñuñoa,13120.0,31345.0,2020-03-21
Ñuñoa,13120.0,12497.0,2020-03-22
Ñuñoa,13120.0,52849.0,2020-03-23
Ñuñoa,13120.0,50265.0,2020-03-24
Ñuñoa,13120.0,48372.0,2020-03-25
Ñuñoa,13120.0,54484.0,2020-03-26
Ñuñoa,13120.0,23098.0,2020-03-27
Ñuñoa,13120.0,13591.0,2020-03-28
Ñuñoa,13120.0,7506.0,2020-03-29
Ñuñoa,13120.0,25059.0,2020-03-30
Ñuñoa,13120.0,26773.0,2020-03-31
Ñuñoa,13120.0,27617.0,2020-04-01
Ñuñoa,13120.0,27243.0,2020-04-02
Ñuñoa,13120.0,16931.0,2020-04-04
Ñuñoa,13120.0,9793.0,2020-04-05
Ñuñoa,13120.0,29326.0,2020-04-06
Ñuñoa,13120.0,29690.0,2020-04-07
Ñuñoa,13120.0,29826.0,2020-04-08
Ñuñoa,13120.0,29173.0,2020-04-09
Ñuñoa,13120.0,11560.0,2020-04-10
Ñuñoa,13120.0,11682.0,2020-04-11
Ñuñoa,13120.0,8262.0,2020-04-12
Ñuñoa,13120.0,35792.0,2020-04-13
Ñuñoa,13120.0,34553.0,2020-04-14
Ñuñoa,13120.0,34898.0,2020-04-15
Ñuñoa,13120.0,34808.0,2020-04-16
Ñuñoa,13120.0,36939.0,2020-04-17
Ñuñoa,13120.0,20971.0,2020-04-18
Ñuñoa,13120.0,10441.0,2020-04-19
Ñuñoa,13120.0,38359.0,2020-04-20
Ñuñoa,13120.0,37211.0,2020-04-21
Ñuñoa,13120.0,38205.0,2020-04-22
Ñuñoa,13120.0,37791.0,2020-04-23
Ñuñoa,13120.0,39833.0,2020-04-24
Ñuñoa,13120.0,21829.0,2020-04-25
Ñuñoa,13120.0,11590.0,2020-04-26
Ñuñoa,13120.0,40494.0,2020-04-27
Ñuñoa,13120.0,39648.0,2020-04-28
Ñuñoa,13120.0,32695.0,2020-04-29
Ñuñoa,13120.0,34961.0,2020-04-30
Ñuñoa,13120.0,12209.0,2020-05-01
Ñuñoa,13120.0,22468.0,2020-05-02
Ñuñoa,13120.0,12561.0,2020-05-03
Ñuñoa,13120.0,42889.0,2020-05-04
Ñuñoa,13120.0,42002.0,2020-05-05
Ñuñoa,13120.0,39325.0,2020-05-06
Ñuñoa,13120.0,40103.0,2020-05-07
Ñuñoa,13120.0,43060.0,2020-05-08
Ñuñoa,13120.0,21431.0,2020-05-09
Ñuñoa,13120.0,11256.0,2020-05-10
Ñuñoa,13120.0,38909.0,2020-05-11
Ñuñoa,13120.0,37521.0,2020-05-12
Ñuñoa,13120.0,37678.0,2020-05-13
Ñuñoa,13120.0,38896.0,2020-05-14
Ñuñoa,13120.0,40293.0,2020-05-15
Pedro Aguirre Cerda,13121.0,18548.0,2020-03-01
Pedro Aguirre Cerda,13121.0,53516.0,2020-03-02
Pedro Aguirre Cerda,13121.0,55847.0,2020-03-03
Pedro Aguirre Cerda,13121.0,56274.0,2020-03-04
Pedro Aguirre Cerda,13121.0,56855.0,2020-03-05
Pedro Aguirre Cerda,13121.0,56424.0,2020-03-06
Pedro Aguirre Cerda,13121.0,29882.0,2020-03-07
Pedro Aguirre Cerda,13121.0,19696.0,2020-03-08
Pedro Aguirre Cerda,13121.0,58303.0,2020-03-09
Pedro Aguirre Cerda,13121.0,59768.0,2020-03-10
Pedro Aguirre Cerda,13121.0,59107.0,2020-03-11
Pedro Aguirre Cerda,13121.0,59696.0,2020-03-12
Pedro Aguirre Cerda,13121.0,59232.0,2020-03-13
Pedro Aguirre Cerda,13121.0,30707.0,2020-03-14
Pedro Aguirre Cerda,13121.0,17130.0,2020-03-15
Pedro Aguirre Cerda,13121.0,45005.0,2020-03-16
Pedro Aguirre Cerda,13121.0,36152.0,2020-03-17
Pedro Aguirre Cerda,13121.0,30962.0,2020-03-18
Pedro Aguirre Cerda,13121.0,26213.0,2020-03-19
Pedro Aguirre Cerda,13121.0,26591.0,2020-03-20
Pedro Aguirre Cerda,13121.0,11642.0,2020-03-21
Pedro Aguirre Cerda,13121.0,4668.0,2020-03-22
Pedro Aguirre Cerda,13121.0,18331.0,2020-03-23
Pedro Aguirre Cerda,13121.0,17424.0,2020-03-24
Pedro Aguirre Cerda,13121.0,16923.0,2020-03-25
Pedro Aguirre Cerda,13121.0,17444.0,2020-03-26
Pedro Aguirre Cerda,13121.0,11858.0,2020-03-27
Pedro Aguirre Cerda,13121.0,7037.0,2020-03-28
Pedro Aguirre Cerda,13121.0,3644.0,2020-03-29
Pedro Aguirre Cerda,13121.0,12083.0,2020-03-30
Pedro Aguirre Cerda,13121.0,12586.0,2020-03-31
Pedro Aguirre Cerda,13121.0,12422.0,2020-04-01
Pedro Aguirre Cerda,13121.0,12176.0,2020-04-02
Pedro Aguirre Cerda,13121.0,7599.0,2020-04-04
Pedro Aguirre Cerda,13121.0,4049.0,2020-04-05
Pedro Aguirre Cerda,13121.0,13010.0,2020-04-06
Pedro Aguirre Cerda,13121.0,12625.0,2020-04-07
Pedro Aguirre Cerda,13121.0,12487.0,2020-04-08
Pedro Aguirre Cerda,13121.0,12597.0,2020-04-09
Pedro Aguirre Cerda,13121.0,4685.0,2020-04-10
Pedro Aguirre Cerda,13121.0,4739.0,2020-04-11
Pedro Aguirre Cerda,13121.0,2943.0,2020-04-12
Pedro Aguirre Cerda,13121.0,14429.0,2020-04-13
Pedro Aguirre Cerda,13121.0,14066.0,2020-04-14
Pedro Aguirre Cerda,13121.0,14176.0,2020-04-15
Pedro Aguirre Cerda,13121.0,14301.0,2020-04-16
Pedro Aguirre Cerda,13121.0,14702.0,2020-04-17
Pedro Aguirre Cerda,13121.0,8560.0,2020-04-18
Pedro Aguirre Cerda,13121.0,4630.0,2020-04-19
Pedro Aguirre Cerda,13121.0,15214.0,2020-04-20
Pedro Aguirre Cerda,13121.0,15308.0,2020-04-21
Pedro Aguirre Cerda,13121.0,15899.0,2020-04-22
Pedro Aguirre Cerda,13121.0,15570.0,2020-04-23
Pedro Aguirre Cerda,13121.0,11469.0,2020-04-24
Pedro Aguirre Cerda,13121.0,6615.0,2020-04-25
Pedro Aguirre Cerda,13121.0,3575.0,2020-04-26
Pedro Aguirre Cerda,13121.0,12707.0,2020-04-27
Pedro Aguirre Cerda,13121.0,12724.0,2020-04-28
Pedro Aguirre Cerda,13121.0,11296.0,2020-04-29
Pedro Aguirre Cerda,13121.0,12349.0,2020-04-30
Pedro Aguirre Cerda,13121.0,4348.0,2020-05-01
Pedro Aguirre Cerda,13121.0,7643.0,2020-05-02
Pedro Aguirre Cerda,13121.0,4481.0,2020-05-03
Pedro Aguirre Cerda,13121.0,15167.0,2020-05-04
Pedro Aguirre Cerda,13121.0,14905.0,2020-05-05
Pedro Aguirre Cerda,13121.0,13787.0,2020-05-06
Pedro Aguirre Cerda,13121.0,14315.0,2020-05-07
Pedro Aguirre Cerda,13121.0,14028.0,2020-05-08
Pedro Aguirre Cerda,13121.0,6514.0,2020-05-09
Pedro Aguirre Cerda,13121.0,3471.0,2020-05-10
Pedro Aguirre Cerda,13121.0,12217.0,2020-05-11
Pedro Aguirre Cerda,13121.0,12002.0,2020-05-12
Pedro Aguirre Cerda,13121.0,12068.0,2020-05-13
Pedro Aguirre Cerda,13121.0,12482.0,2020-05-14
Pedro Aguirre Cerda,13121.0,12848.0,2020-05-15
Peñalolén,13122.0,31124.0,2020-03-01
Peñalolén,13122.0,87676.0,2020-03-02
Peñalolén,13122.0,89130.0,2020-03-03
Peñalolén,13122.0,90977.0,2020-03-04
Peñalolén,13122.0,90934.0,2020-03-05
Peñalolén,13122.0,90639.0,2020-03-06
Peñalolén,13122.0,50324.0,2020-03-07
Peñalolén,13122.0,32955.0,2020-03-08
Peñalolén,13122.0,90806.0,2020-03-09
Peñalolén,13122.0,93795.0,2020-03-10
Peñalolén,13122.0,83718.0,2020-03-11
Peñalolén,13122.0,88485.0,2020-03-12
Peñalolén,13122.0,91335.0,2020-03-13
Peñalolén,13122.0,49422.0,2020-03-14
Peñalolén,13122.0,27543.0,2020-03-15
Peñalolén,13122.0,69797.0,2020-03-16
Peñalolén,13122.0,55314.0,2020-03-17
Peñalolén,13122.0,47704.0,2020-03-18
Peñalolén,13122.0,38687.0,2020-03-19
Peñalolén,13122.0,31138.0,2020-03-20
Peñalolén,13122.0,17531.0,2020-03-21
Peñalolén,13122.0,8487.0,2020-03-22
Peñalolén,13122.0,27589.0,2020-03-23
Peñalolén,13122.0,26198.0,2020-03-24
Peñalolén,13122.0,25092.0,2020-03-25
Peñalolén,13122.0,26611.0,2020-03-26
Peñalolén,13122.0,19292.0,2020-03-27
Peñalolén,13122.0,11390.0,2020-03-28
Peñalolén,13122.0,6369.0,2020-03-29
Peñalolén,13122.0,19451.0,2020-03-30
Peñalolén,13122.0,20337.0,2020-03-31
Peñalolén,13122.0,20140.0,2020-04-01
Peñalolén,13122.0,20150.0,2020-04-02
Peñalolén,13122.0,12737.0,2020-04-04
Peñalolén,13122.0,7595.0,2020-04-05
Peñalolén,13122.0,20883.0,2020-04-06
Peñalolén,13122.0,20304.0,2020-04-07
Peñalolén,13122.0,20319.0,2020-04-08
Peñalolén,13122.0,20669.0,2020-04-09
Peñalolén,13122.0,7666.0,2020-04-10
Peñalolén,13122.0,8173.0,2020-04-11
Peñalolén,13122.0,5456.0,2020-04-12
Peñalolén,13122.0,21248.0,2020-04-13
Peñalolén,13122.0,20619.0,2020-04-14
Peñalolén,13122.0,21461.0,2020-04-15
Peñalolén,13122.0,20659.0,2020-04-16
Peñalolén,13122.0,22802.0,2020-04-17
Peñalolén,13122.0,12664.0,2020-04-18
Peñalolén,13122.0,6996.0,2020-04-19
Peñalolén,13122.0,23593.0,2020-04-20
Peñalolén,13122.0,22567.0,2020-04-21
Peñalolén,13122.0,22388.0,2020-04-22
Peñalolén,13122.0,22305.0,2020-04-23
Peñalolén,13122.0,23111.0,2020-04-24
Peñalolén,13122.0,13109.0,2020-04-25
Peñalolén,13122.0,7359.0,2020-04-26
Peñalolén,13122.0,22825.0,2020-04-27
Peñalolén,13122.0,22492.0,2020-04-28
Peñalolén,13122.0,40760.0,2020-04-29
Peñalolén,13122.0,42765.0,2020-04-30
Peñalolén,13122.0,6926.0,2020-05-01
Peñalolén,13122.0,13281.0,2020-05-02
Peñalolén,13122.0,8037.0,2020-05-03
Peñalolén,13122.0,25175.0,2020-05-04
Peñalolén,13122.0,23967.0,2020-05-05
Peñalolén,13122.0,23848.0,2020-05-06
Peñalolén,13122.0,25297.0,2020-05-07
Peñalolén,13122.0,26154.0,2020-05-08
Peñalolén,13122.0,7985.0,2020-05-09
Peñalolén,13122.0,5075.0,2020-05-10
Peñalolén,13122.0,14619.0,2020-05-11
Peñalolén,13122.0,14570.0,2020-05-12
Peñalolén,13122.0,14498.0,2020-05-13
Peñalolén,13122.0,15062.0,2020-05-14
Peñalolén,13122.0,15733.0,2020-05-15
Providencia,13123.0,71999.0,2020-03-01
Providencia,13123.0,368096.0,2020-03-02
Providencia,13123.0,382680.0,2020-03-03
Providencia,13123.0,385274.0,2020-03-04
Providencia,13123.0,391534.0,2020-03-05
Providencia,13123.0,355076.0,2020-03-06
Providencia,13123.0,146209.0,2020-03-07
Providencia,13123.0,87708.0,2020-03-08
Providencia,13123.0,381215.0,2020-03-09
Providencia,13123.0,432080.0,2020-03-10
Providencia,13123.0,385180.0,2020-03-11
Providencia,13123.0,406350.0,2020-03-12
Providencia,13123.0,391840.0,2020-03-13
Providencia,13123.0,145262.0,2020-03-14
Providencia,13123.0,60312.0,2020-03-15
Providencia,13123.0,261522.0,2020-03-16
Providencia,13123.0,188744.0,2020-03-17
Providencia,13123.0,147948.0,2020-03-18
Providencia,13123.0,134416.0,2020-03-19
Providencia,13123.0,117779.0,2020-03-20
Providencia,13123.0,40656.0,2020-03-21
Providencia,13123.0,13866.0,2020-03-22
Providencia,13123.0,71794.0,2020-03-23
Providencia,13123.0,65370.0,2020-03-24
Providencia,13123.0,63248.0,2020-03-25
Providencia,13123.0,70583.0,2020-03-26
Providencia,13123.0,24566.0,2020-03-27
Providencia,13123.0,14390.0,2020-03-28
Providencia,13123.0,8719.0,2020-03-29
Providencia,13123.0,27181.0,2020-03-30
Providencia,13123.0,28248.0,2020-03-31
Providencia,13123.0,28568.0,2020-04-01
Providencia,13123.0,28611.0,2020-04-02
Providencia,13123.0,16725.0,2020-04-04
Providencia,13123.0,9654.0,2020-04-05
Providencia,13123.0,31551.0,2020-04-06
Providencia,13123.0,31645.0,2020-04-07
Providencia,13123.0,31859.0,2020-04-08
Providencia,13123.0,32634.0,2020-04-09
Providencia,13123.0,12732.0,2020-04-10
Providencia,13123.0,11803.0,2020-04-11
Providencia,13123.0,9334.0,2020-04-12
Providencia,13123.0,55122.0,2020-04-13
Providencia,13123.0,55183.0,2020-04-14
Providencia,13123.0,55749.0,2020-04-15
Providencia,13123.0,54775.0,2020-04-16
Providencia,13123.0,61479.0,2020-04-17
Providencia,13123.0,31782.0,2020-04-18
Providencia,13123.0,11693.0,2020-04-19
Providencia,13123.0,64764.0,2020-04-20
Providencia,13123.0,62182.0,2020-04-21
Providencia,13123.0,64358.0,2020-04-22
Providencia,13123.0,64287.0,2020-04-23
Providencia,13123.0,65703.0,2020-04-24
Providencia,13123.0,29172.0,2020-04-25
Providencia,13123.0,12523.0,2020-04-26
Providencia,13123.0,69989.0,2020-04-27
Providencia,13123.0,68905.0,2020-04-28
Providencia,13123.0,62081.0,2020-04-29
Providencia,13123.0,65662.0,2020-04-30
Providencia,13123.0,14435.0,2020-05-01
Providencia,13123.0,28234.0,2020-05-02
Providencia,13123.0,13359.0,2020-05-03
Providencia,13123.0,77847.0,2020-05-04
Providencia,13123.0,75457.0,2020-05-05
Providencia,13123.0,73367.0,2020-05-06
Providencia,13123.0,74464.0,2020-05-07
Providencia,13123.0,76752.0,2020-05-08
Providencia,13123.0,33079.0,2020-05-09
Providencia,13123.0,12851.0,2020-05-10
Providencia,13123.0,62335.0,2020-05-11
Providencia,13123.0,60679.0,2020-05-12
Providencia,13123.0,61157.0,2020-05-13
Providencia,13123.0,63641.0,2020-05-14
Providencia,13123.0,66222.0,2020-05-15
Pudahuel,13124.0,36328.0,2020-03-01
Pudahuel,13124.0,103166.0,2020-03-02
Pudahuel,13124.0,103845.0,2020-03-03
Pudahuel,13124.0,104693.0,2020-03-04
Pudahuel,13124.0,105849.0,2020-03-05
Pudahuel,13124.0,101343.0,2020-03-06
Pudahuel,13124.0,58833.0,2020-03-07
Pudahuel,13124.0,33976.0,2020-03-08
Pudahuel,13124.0,105422.0,2020-03-09
Pudahuel,13124.0,104757.0,2020-03-10
Pudahuel,13124.0,101163.0,2020-03-11
Pudahuel,13124.0,103820.0,2020-03-12
Pudahuel,13124.0,106018.0,2020-03-13
Pudahuel,13124.0,58657.0,2020-03-14
Pudahuel,13124.0,32069.0,2020-03-15
Pudahuel,13124.0,86813.0,2020-03-16
Pudahuel,13124.0,73242.0,2020-03-17
Pudahuel,13124.0,64780.0,2020-03-18
Pudahuel,13124.0,51018.0,2020-03-19
Pudahuel,13124.0,41127.0,2020-03-20
Pudahuel,13124.0,19949.0,2020-03-21
Pudahuel,13124.0,10210.0,2020-03-22
Pudahuel,13124.0,38548.0,2020-03-23
Pudahuel,13124.0,38215.0,2020-03-24
Pudahuel,13124.0,36770.0,2020-03-25
Pudahuel,13124.0,37967.0,2020-03-26
Pudahuel,13124.0,29671.0,2020-03-27
Pudahuel,13124.0,16093.0,2020-03-28
Pudahuel,13124.0,7944.0,2020-03-29
Pudahuel,13124.0,30848.0,2020-03-30
Pudahuel,13124.0,32050.0,2020-03-31
Pudahuel,13124.0,31133.0,2020-04-01
Pudahuel,13124.0,30160.0,2020-04-02
Pudahuel,13124.0,17683.0,2020-04-04
Pudahuel,13124.0,9333.0,2020-04-05
Pudahuel,13124.0,32173.0,2020-04-06
Pudahuel,13124.0,31160.0,2020-04-07
Pudahuel,13124.0,31733.0,2020-04-08
Pudahuel,13124.0,30855.0,2020-04-09
Pudahuel,13124.0,10217.0,2020-04-10
Pudahuel,13124.0,11348.0,2020-04-11
Pudahuel,13124.0,6694.0,2020-04-12
Pudahuel,13124.0,33203.0,2020-04-13
Pudahuel,13124.0,32463.0,2020-04-14
Pudahuel,13124.0,32496.0,2020-04-15
Pudahuel,13124.0,31623.0,2020-04-16
Pudahuel,13124.0,33209.0,2020-04-17
Pudahuel,13124.0,14546.0,2020-04-18
Pudahuel,13124.0,9130.0,2020-04-19
Pudahuel,13124.0,34954.0,2020-04-20
Pudahuel,13124.0,33419.0,2020-04-21
Pudahuel,13124.0,33435.0,2020-04-22
Pudahuel,13124.0,32686.0,2020-04-23
Pudahuel,13124.0,31399.0,2020-04-24
Pudahuel,13124.0,18105.0,2020-04-25
Pudahuel,13124.0,9774.0,2020-04-26
Pudahuel,13124.0,34399.0,2020-04-27
Pudahuel,13124.0,33166.0,2020-04-28
Pudahuel,13124.0,45008.0,2020-04-29
Pudahuel,13124.0,48039.0,2020-04-30
Pudahuel,13124.0,11135.0,2020-05-01
Pudahuel,13124.0,18420.0,2020-05-02
Pudahuel,13124.0,10811.0,2020-05-03
Pudahuel,13124.0,37774.0,2020-05-04
Pudahuel,13124.0,36963.0,2020-05-05
Pudahuel,13124.0,35278.0,2020-05-06
Pudahuel,13124.0,36101.0,2020-05-07
Pudahuel,13124.0,35668.0,2020-05-08
Pudahuel,13124.0,14240.0,2020-05-09
Pudahuel,13124.0,9038.0,2020-05-10
Pudahuel,13124.0,30978.0,2020-05-11
Pudahuel,13124.0,29656.0,2020-05-12
Pudahuel,13124.0,30562.0,2020-05-13
Pudahuel,13124.0,32106.0,2020-05-14
Pudahuel,13124.0,32987.0,2020-05-15
Puente Alto,13201.0,76079.0,2020-03-01
Puente Alto,13201.0,229786.0,2020-03-02
Puente Alto,13201.0,238735.0,2020-03-03
Puente Alto,13201.0,215784.0,2020-03-04
Puente Alto,13201.0,222205.0,2020-03-05
Puente Alto,13201.0,225184.0,2020-03-06
Puente Alto,13201.0,125790.0,2020-03-07
Puente Alto,13201.0,71717.0,2020-03-08
Puente Alto,13201.0,238188.0,2020-03-09
Puente Alto,13201.0,252363.0,2020-03-10
Puente Alto,13201.0,219424.0,2020-03-11
Puente Alto,13201.0,229177.0,2020-03-12
Puente Alto,13201.0,234441.0,2020-03-13
Puente Alto,13201.0,125470.0,2020-03-14
Puente Alto,13201.0,67144.0,2020-03-15
Puente Alto,13201.0,191960.0,2020-03-16
Puente Alto,13201.0,150319.0,2020-03-17
Puente Alto,13201.0,130461.0,2020-03-18
Puente Alto,13201.0,100652.0,2020-03-19
Puente Alto,13201.0,105621.0,2020-03-20
Puente Alto,13201.0,44392.0,2020-03-21
Puente Alto,13201.0,19964.0,2020-03-22
Puente Alto,13201.0,75754.0,2020-03-23
Puente Alto,13201.0,73117.0,2020-03-24
Puente Alto,13201.0,70862.0,2020-03-25
Puente Alto,13201.0,71417.0,2020-03-26
Puente Alto,13201.0,52763.0,2020-03-27
Puente Alto,13201.0,27980.0,2020-03-28
Puente Alto,13201.0,14146.0,2020-03-29
Puente Alto,13201.0,54432.0,2020-03-30
Puente Alto,13201.0,54649.0,2020-03-31
Puente Alto,13201.0,54880.0,2020-04-01
Puente Alto,13201.0,52770.0,2020-04-02
Puente Alto,13201.0,29331.0,2020-04-04
Puente Alto,13201.0,15718.0,2020-04-05
Puente Alto,13201.0,55765.0,2020-04-06
Puente Alto,13201.0,51491.0,2020-04-07
Puente Alto,13201.0,52415.0,2020-04-08
Puente Alto,13201.0,51762.0,2020-04-09
Puente Alto,13201.0,13750.0,2020-04-10
Puente Alto,13201.0,14737.0,2020-04-11
