codigo_region,region_residencia,fecha,positividad
9,Región de la Araucanía,2020-03-11,NA
9,Región de la Araucanía,2020-03-12,NA
9,Región de la Araucanía,2020-03-13,NA
9,Región de la Araucanía,2020-03-14,NA
9,Región de la Araucanía,2020-03-15,0.21765127103472967
9,Región de la Araucanía,2020-03-16,0.236956290339749
9,Región de la Araucanía,2020-03-17,0.23489443466964588
9,Región de la Araucanía,2020-03-18,0.21227538705059826
9,Región de la Araucanía,2020-03-19,0.20745679294628988
9,Región de la Araucanía,2020-03-20,0.21413974781837955
9,Región de la Araucanía,2020-03-21,0.18762311376749893
9,Región de la Araucanía,2020-03-22,0.179990395608465
9,Región de la Araucanía,2020-03-23,0.18733782832903204
9,Región de la Araucanía,2020-03-24,0.19154254114199226
9,Región de la Araucanía,2020-03-25,0.20597850970417442
9,Región de la Araucanía,2020-03-26,0.218544647270312
9,Región de la Araucanía,2020-03-27,0.2287757307408321
9,Región de la Araucanía,2020-03-28,0.24629765579700372
9,Región de la Araucanía,2020-03-29,0.25061369903520264
9,Región de la Araucanía,2020-03-30,0.2545031189307986
9,Región de la Araucanía,2020-03-31,0.2569151272123721
9,Región de la Araucanía,2020-04-01,0.2588711000421313
9,Región de la Araucanía,2020-04-02,0.26014797559646347
9,Región de la Araucanía,2020-04-03,0.24816869804341543
9,Región de la Araucanía,2020-04-04,0.23916340703812444
9,Región de la Araucanía,2020-04-05,0.23299207623035223
9,Región de la Araucanía,2020-04-06,0.23151997175103042
9,Región de la Araucanía,2020-04-07,0.22723983160132505
9,Región de la Araucanía,2020-04-08,0.2154218250464764
9,Región de la Araucanía,2020-04-09,0.20144812092705217
9,Región de la Araucanía,2020-04-10,0.19957458462728636
9,Región de la Araucanía,2020-04-11,0.18892105424961805
9,Región de la Araucanía,2020-04-12,0.17791665248891378
9,Región de la Araucanía,2020-04-13,0.17592438271278626
9,Región de la Araucanía,2020-04-14,0.17269006722747476
9,Región de la Araucanía,2020-04-15,0.16684662043622278
9,Región de la Araucanía,2020-04-16,0.16816778762565343
9,Región de la Araucanía,2020-04-17,0.16960288221143296
9,Región de la Araucanía,2020-04-18,0.17273193706462572
9,Región de la Araucanía,2020-04-19,0.18305606671648647
9,Región de la Araucanía,2020-04-20,0.1688424823886005
9,Región de la Araucanía,2020-04-21,0.16208778688490103
9,Región de la Araucanía,2020-04-22,0.15890867728517558
9,Región de la Araucanía,2020-04-23,0.13872727138948396
9,Región de la Araucanía,2020-04-24,0.11631568494113663
9,Región de la Araucanía,2020-04-25,0.10575481723741179
9,Región de la Araucanía,2020-04-26,0.0880677424074798
9,Región de la Araucanía,2020-04-27,0.09306097192677568
9,Región de la Araucanía,2020-04-28,0.08660759297040271
9,Región de la Araucanía,2020-04-29,0.07498305056482608
9,Región de la Araucanía,2020-04-30,0.07423359824152388
9,Región de la Araucanía,2020-05-01,0.07220001015970517
9,Región de la Araucanía,2020-05-02,0.06284462390462288
9,Región de la Araucanía,2020-05-03,0.059718266978873856
9,Región de la Araucanía,2020-05-04,0.045847835085186146
9,Región de la Araucanía,2020-05-05,0.04119832110985616
9,Región de la Araucanía,2020-05-06,0.04354168791127432
9,Región de la Araucanía,2020-05-07,0.04275646996733731
9,Región de la Araucanía,2020-05-08,0.04660910110023877
9,Región de la Araucanía,2020-05-09,0.047611891473451184
9,Región de la Araucanía,2020-05-10,0.0439120696518392
9,Región de la Araucanía,2020-05-11,0.04893156986850827
9,Región de la Araucanía,2020-05-12,0.05145019313728987
9,Región de la Araucanía,2020-05-13,0.05696888244356811
9,Región de la Araucanía,2020-05-14,0.058597383346509886
9,Región de la Araucanía,2020-05-15,0.05817216763151019
9,Región de la Araucanía,2020-05-16,0.05896454307954232
9,Región de la Araucanía,2020-05-17,0.0645717107325327
9,Región de la Araucanía,2020-05-18,0.06189781971451587
9,Región de la Araucanía,2020-05-19,0.06213332482191322
9,Región de la Araucanía,2020-05-20,0.05746665861323431
9,Región de la Araucanía,2020-05-21,0.0612352766898261
9,Región de la Araucanía,2020-05-22,0.06807764720952608
9,Región de la Araucanía,2020-05-23,0.07630654420489753
9,Región de la Araucanía,2020-05-24,0.07539443736536895
9,Región de la Araucanía,2020-05-25,0.07930277260520728
9,Región de la Araucanía,2020-05-26,0.08044668980580236
9,Región de la Araucanía,2020-05-27,0.08833516477582351
9,Región de la Araucanía,2020-05-28,0.08963226780693184
9,Región de la Araucanía,2020-05-29,0.08340113324228804
9,Región de la Araucanía,2020-05-30,0.07713380822496303
9,Región de la Araucanía,2020-05-31,0.0763440375236879
9,Región de la Araucanía,2020-06-01,0.07807249409085415
9,Región de la Araucanía,2020-06-02,0.08208435898964271
9,Región de la Araucanía,2020-06-03,0.07647360096576541
9,Región de la Araucanía,2020-06-04,0.077859808679227
9,Región de la Araucanía,2020-06-05,0.0791649340881692
9,Región de la Araucanía,2020-06-06,0.0857990918851177
9,Región de la Araucanía,2020-06-07,0.09736915447558844
9,Región de la Araucanía,2020-06-08,0.10111432822076219
9,Región de la Araucanía,2020-06-09,0.09460458844129666
9,Región de la Araucanía,2020-06-10,0.0977345580264872
9,Región de la Araucanía,2020-06-11,0.09454746421161196
9,Región de la Araucanía,2020-06-12,0.09228164765796133
9,Región de la Araucanía,2020-06-13,0.09482419291526692
9,Región de la Araucanía,2020-06-14,0.08428208787449284
9,Región de la Araucanía,2020-06-15,0.07654586249428841
9,Región de la Araucanía,2020-06-16,0.07745458315136232
9,Región de la Araucanía,2020-06-17,0.06918837616266464
9,Región de la Araucanía,2020-06-18,0.07058642236571899
9,Región de la Araucanía,2020-06-19,0.07143928247103491
9,Región de la Araucanía,2020-06-20,0.06796935812969453
9,Región de la Araucanía,2020-06-21,0.06413368198280556
9,Región de la Araucanía,2020-06-22,0.06377466926777191
9,Región de la Araucanía,2020-06-23,0.06272678457723313
9,Región de la Araucanía,2020-06-24,0.06382283428238165
9,Región de la Araucanía,2020-06-25,0.0616731532736249
9,Región de la Araucanía,2020-06-26,0.06250235424029865
9,Región de la Araucanía,2020-06-27,0.05935846786983644
9,Región de la Araucanía,2020-06-28,0.062118614990885813
9,Región de la Araucanía,2020-06-29,0.06412469401824143
9,Región de la Araucanía,2020-06-30,0.06740703939778563
9,Región de la Araucanía,2020-07-01,0.07219879936195939
9,Región de la Araucanía,2020-07-02,0.06825203569181265
9,Región de la Araucanía,2020-07-03,0.06582955991934972
9,Región de la Araucanía,2020-07-04,0.0614551160182978
9,Región de la Araucanía,2020-07-05,0.05671382556272163
9,Región de la Araucanía,2020-07-06,0.05297652042236115
9,Región de la Araucanía,2020-07-07,0.050847569248395626
9,Región de la Araucanía,2020-07-08,0.04722843956291523
9,Región de la Araucanía,2020-07-09,0.04694538587758752
9,Región de la Araucanía,2020-07-10,0.04376904189986483
9,Región de la Araucanía,2020-07-11,0.04375809163596347
9,Región de la Araucanía,2020-07-12,0.0460256653321086
9,Región de la Araucanía,2020-07-13,0.04484483370603759
9,Región de la Araucanía,2020-07-14,0.03775500064637694
9,Región de la Araucanía,2020-07-15,0.03620304570871792
9,Región de la Araucanía,2020-07-16,0.03760386244191074
9,Región de la Araucanía,2020-07-17,0.041794409566127316
9,Región de la Araucanía,2020-07-18,0.04158801449420657
9,Región de la Araucanía,2020-07-19,0.04180283726542032
9,Región de la Araucanía,2020-07-20,0.04693021591546927
9,Región de la Araucanía,2020-07-21,0.05380455977398497
9,Región de la Araucanía,2020-07-22,0.05437152577431418
9,Región de la Araucanía,2020-07-23,0.05501701127009505
9,Región de la Araucanía,2020-07-24,0.05127989740563584
9,Región de la Araucanía,2020-07-25,0.0511751662004334
9,Región de la Araucanía,2020-07-26,0.05115856841457803
9,Región de la Araucanía,2020-07-27,0.049592458956674926
9,Región de la Araucanía,2020-07-28,0.04543639881344443
9,Región de la Araucanía,2020-07-29,0.04393514400926798
9,Región de la Araucanía,2020-07-30,0.0448312196811853
9,Región de la Araucanía,2020-07-31,0.046649148949940385
9,Región de la Araucanía,2020-08-01,0.050773095673150546
9,Región de la Araucanía,2020-08-02,0.054134843899874927
9,Región de la Araucanía,2020-08-03,0.051638590599763105
9,Región de la Araucanía,2020-08-04,0.05012720343620203
9,Región de la Araucanía,2020-08-05,0.050139421897853274
9,Región de la Araucanía,2020-08-06,0.04670499494461578
9,Región de la Araucanía,2020-08-07,0.04466100741455737
9,Región de la Araucanía,2020-08-08,0.03851189891789663
9,Región de la Araucanía,2020-08-09,0.03745585887517282
9,Región de la Araucanía,2020-08-10,0.03902989874242931
9,Región de la Araucanía,2020-08-11,0.0395212545204093
9,Región de la Araucanía,2020-08-12,0.03934664487878236
9,Región de la Araucanía,2020-08-13,0.04008520739774304
9,Región de la Araucanía,2020-08-14,0.03861960277968465
9,Región de la Araucanía,2020-08-15,0.04057859228782226
9,Región de la Araucanía,2020-08-16,0.034725627198002824
9,Región de la Araucanía,2020-08-17,0.03674311439437259
9,Región de la Araucanía,2020-08-18,0.040210279806654106
9,Región de la Araucanía,2020-08-19,0.040905267589730496
9,Región de la Araucanía,2020-08-20,0.038639913778792764
9,Región de la Araucanía,2020-08-21,0.03886450740470089
9,Región de la Araucanía,2020-08-22,0.0372380953719979
9,Región de la Araucanía,2020-08-23,0.042138625084557686
9,Región de la Araucanía,2020-08-24,0.038763863303198885
9,Región de la Araucanía,2020-08-25,0.03264728740169119
10,Región de Los Lagos,2020-03-05,NA
10,Región de Los Lagos,2020-03-06,NA
10,Región de Los Lagos,2020-03-07,NA
10,Región de Los Lagos,2020-03-08,NA
10,Región de Los Lagos,2020-03-09,NA
10,Región de Los Lagos,2020-03-10,NA
10,Región de Los Lagos,2020-03-11,NA
10,Región de Los Lagos,2020-03-12,NA
10,Región de Los Lagos,2020-03-13,0.0606060606060606
10,Región de Los Lagos,2020-03-14,0.07846320346320346
10,Región de Los Lagos,2020-03-15,0.11143023643023643
10,Región de Los Lagos,2020-03-16,0.13006377680290723
10,Región de Los Lagos,2020-03-17,0.10779035130367529
10,Región de Los Lagos,2020-03-18,0.13358400209732607
10,Región de Los Lagos,2020-03-19,0.14030669117295633
10,Región de Los Lagos,2020-03-20,0.13656942124863605
10,Región de Los Lagos,2020-03-21,0.1302952899745048
10,Región de Los Lagos,2020-03-22,0.10906048613100527
10,Región de Los Lagos,2020-03-23,0.10290960872643433
10,Región de Los Lagos,2020-03-24,0.09786855513453745
10,Región de Los Lagos,2020-03-25,0.09194245400976082
10,Región de Los Lagos,2020-03-26,0.11379119350555915
10,Región de Los Lagos,2020-03-27,0.12818677063991077
10,Región de Los Lagos,2020-03-28,0.15008590191404206
10,Región de Los Lagos,2020-03-29,0.183204171129379
10,Región de Los Lagos,2020-03-30,0.19683517943624074
10,Región de Los Lagos,2020-03-31,0.20259943259758162
10,Región de Los Lagos,2020-04-01,0.20158612513320345
10,Región de Los Lagos,2020-04-02,0.19713343496622757
10,Región de Los Lagos,2020-04-03,0.18983923352994056
10,Región de Los Lagos,2020-04-04,0.16947662420049447
10,Región de Los Lagos,2020-04-05,0.13858960599051773
10,Región de Los Lagos,2020-04-06,0.12767350310461387
10,Región de Los Lagos,2020-04-07,0.11065445517101033
10,Región de Los Lagos,2020-04-08,0.09918937552809068
10,Región de Los Lagos,2020-04-09,0.08670606052376727
10,Región de Los Lagos,2020-04-10,0.0814291388837187
10,Región de Los Lagos,2020-04-11,0.07889161593803248
10,Región de Los Lagos,2020-04-12,0.07157265408156407
10,Región de Los Lagos,2020-04-13,0.060597464299121384
10,Región de Los Lagos,2020-04-14,0.06155678972453898
10,Región de Los Lagos,2020-04-15,0.06379844578254529
10,Región de Los Lagos,2020-04-16,0.056303809131898405
10,Región de Los Lagos,2020-04-17,0.048831052587420154
10,Región de Los Lagos,2020-04-18,0.04276983766544574
10,Región de Los Lagos,2020-04-19,0.050735709003410095
10,Región de Los Lagos,2020-04-20,0.051386374767146414
10,Región de Los Lagos,2020-04-21,0.04692098560739467
10,Región de Los Lagos,2020-04-22,0.04006025009030508
10,Región de Los Lagos,2020-04-23,0.03867333597421339
10,Región de Los Lagos,2020-04-24,0.039217303561248196
10,Región de Los Lagos,2020-04-25,0.03656799885567242
10,Región de Los Lagos,2020-04-26,0.021957609245282807
10,Región de Los Lagos,2020-04-27,0.01838919631654918
10,Región de Los Lagos,2020-04-28,0.015951076357339018
10,Región de Los Lagos,2020-04-29,0.01585956468341737
10,Región de Los Lagos,2020-04-30,0.015544716440270568
10,Región de Los Lagos,2020-05-01,0.012786270829016358
10,Región de Los Lagos,2020-05-02,0.014802049067947612
10,Región de Los Lagos,2020-05-03,0.017045878536907973
10,Región de Los Lagos,2020-05-04,0.01926237385585361
10,Región de Los Lagos,2020-05-05,0.017757922381181766
10,Región de Los Lagos,2020-05-06,0.01679592543286973
10,Región de Los Lagos,2020-05-07,0.018446880592728077
10,Región de Los Lagos,2020-05-08,0.02352785954802857
10,Región de Los Lagos,2020-05-09,0.02324809396214053
10,Región de Los Lagos,2020-05-10,0.021782777533273595
10,Región de Los Lagos,2020-05-11,0.024564171781113576
10,Región de Los Lagos,2020-05-12,0.025537035767676193
10,Región de Los Lagos,2020-05-13,0.024416942050912178
10,Región de Los Lagos,2020-05-14,0.021725808452899453
10,Región de Los Lagos,2020-05-15,0.016484108515177075
10,Región de Los Lagos,2020-05-16,0.013491044231790213
10,Región de Los Lagos,2020-05-17,0.015605840414119937
10,Región de Los Lagos,2020-05-18,0.017672727775124946
10,Región de Los Lagos,2020-05-19,0.01963120799447473
10,Región de Los Lagos,2020-05-20,0.021910168349787353
10,Región de Los Lagos,2020-05-21,0.0230982726707648
10,Región de Los Lagos,2020-05-22,0.024486068481910137
10,Región de Los Lagos,2020-05-23,0.026019856869930878
10,Región de Los Lagos,2020-05-24,0.03455511907607916
10,Región de Los Lagos,2020-05-25,0.028891338412298496
10,Región de Los Lagos,2020-05-26,0.029047500307590828
10,Región de Los Lagos,2020-05-27,0.031544124449427474
10,Región de Los Lagos,2020-05-28,0.03367712383023086
10,Región de Los Lagos,2020-05-29,0.03666911776594712
10,Región de Los Lagos,2020-05-30,0.038174525420999986
10,Región de Los Lagos,2020-05-31,0.030994493556953252
10,Región de Los Lagos,2020-06-01,0.032183827529928384
10,Región de Los Lagos,2020-06-02,0.031203974050074905
10,Región de Los Lagos,2020-06-03,0.030126960143305143
10,Región de Los Lagos,2020-06-04,0.03384582905483563
10,Región de Los Lagos,2020-06-05,0.03149006859428948
10,Región de Los Lagos,2020-06-06,0.032122147512813413
10,Región de Los Lagos,2020-06-07,0.032061602364296164
10,Región de Los Lagos,2020-06-08,0.03283320699609525
10,Región de Los Lagos,2020-06-09,0.03213883256318871
10,Región de Los Lagos,2020-06-10,0.032168813974713564
10,Región de Los Lagos,2020-06-11,0.027661843377857938
10,Región de Los Lagos,2020-06-12,0.02888051338296922
10,Región de Los Lagos,2020-06-13,0.029859216421973766
10,Región de Los Lagos,2020-06-14,0.04441488968580421
10,Región de Los Lagos,2020-06-15,0.04286898911742725
10,Región de Los Lagos,2020-06-16,0.04375701136593283
10,Región de Los Lagos,2020-06-17,0.045294984463538954
10,Región de Los Lagos,2020-06-18,0.046551652579393595
10,Región de Los Lagos,2020-06-19,0.04862400362352892
10,Región de Los Lagos,2020-06-20,0.04772385746552525
10,Región de Los Lagos,2020-06-21,0.03527182561100194
10,Región de Los Lagos,2020-06-22,0.03763511928767728
10,Región de Los Lagos,2020-06-23,0.037616646764075966
10,Región de Los Lagos,2020-06-24,0.03634387824992814
10,Región de Los Lagos,2020-06-25,0.03638184300176521
10,Región de Los Lagos,2020-06-26,0.03564544986484274
10,Región de Los Lagos,2020-06-27,0.039477900009602995
10,Región de Los Lagos,2020-06-28,0.046627124399342176
10,Región de Los Lagos,2020-06-29,0.04835817219564909
10,Región de Los Lagos,2020-06-30,0.0569356650987656
10,Región de Los Lagos,2020-07-01,0.061579962685377083
10,Región de Los Lagos,2020-07-02,0.06530788328184438
10,Región de Los Lagos,2020-07-03,0.0643292393398704
10,Región de Los Lagos,2020-07-04,0.06395400411075064
10,Región de Los Lagos,2020-07-05,0.07078659981271715
10,Región de Los Lagos,2020-07-06,0.07092292022553526
10,Región de Los Lagos,2020-07-07,0.06459775105739254
10,Región de Los Lagos,2020-07-08,0.06107750183620874
10,Región de Los Lagos,2020-07-09,0.06011121112243448
10,Región de Los Lagos,2020-07-10,0.06001308868388651
10,Región de Los Lagos,2020-07-11,0.06319721330502676
10,Región de Los Lagos,2020-07-12,0.0531872802728886
10,Región de Los Lagos,2020-07-13,0.05311036837018322
10,Región de Los Lagos,2020-07-14,0.05221966707099655
10,Región de Los Lagos,2020-07-15,0.051910337285531724
10,Región de Los Lagos,2020-07-16,0.054521304907615586
10,Región de Los Lagos,2020-07-17,0.05930430053969188
10,Región de Los Lagos,2020-07-18,0.05554322466080198
10,Región de Los Lagos,2020-07-19,0.05631866281488091
10,Región de Los Lagos,2020-07-20,0.05552735287879307
10,Región de Los Lagos,2020-07-21,0.05753079374378397
10,Región de Los Lagos,2020-07-22,0.058483163353874296
10,Región de Los Lagos,2020-07-23,0.05873550404458001
10,Región de Los Lagos,2020-07-24,0.05729385561174892
10,Región de Los Lagos,2020-07-25,0.060469243679713514
10,Región de Los Lagos,2020-07-26,0.05578733720547083
10,Región de Los Lagos,2020-07-27,0.05615107826328556
10,Región de Los Lagos,2020-07-28,0.05531648638300583
10,Región de Los Lagos,2020-07-29,0.05642919385121721
10,Región de Los Lagos,2020-07-30,0.052569986746051026
10,Región de Los Lagos,2020-07-31,0.05379093398015727
10,Región de Los Lagos,2020-08-01,0.05139791205298422
10,Región de Los Lagos,2020-08-02,0.05460815472679599
10,Región de Los Lagos,2020-08-03,0.05486758857803672
10,Región de Los Lagos,2020-08-04,0.055936600719111565
10,Región de Los Lagos,2020-08-05,0.05373449566032929
10,Región de Los Lagos,2020-08-06,0.0512009960576568
10,Región de Los Lagos,2020-08-07,0.047739228644934587
10,Región de Los Lagos,2020-08-08,0.047755544966451804
10,Región de Los Lagos,2020-08-09,0.047510978739712204
10,Región de Los Lagos,2020-08-10,0.045755658066805614
10,Región de Los Lagos,2020-08-11,0.04291395409105654
10,Región de Los Lagos,2020-08-12,0.04354186629993862
10,Región de Los Lagos,2020-08-13,0.04433174639899888
10,Región de Los Lagos,2020-08-14,0.04309931380911184
10,Región de Los Lagos,2020-08-15,0.042523628989729535
10,Región de Los Lagos,2020-08-16,0.04248797801071696
10,Región de Los Lagos,2020-08-17,0.04167216537782622
10,Región de Los Lagos,2020-08-18,0.042116740022860887
10,Región de Los Lagos,2020-08-19,0.04039680335586893
10,Región de Los Lagos,2020-08-20,0.03917155767741696
10,Región de Los Lagos,2020-08-21,0.03950883579247285
10,Región de Los Lagos,2020-08-22,0.035353932724526305
10,Región de Los Lagos,2020-08-23,0.029376284572608827
10,Región de Los Lagos,2020-08-24,0.030249566870732603
10,Región de Los Lagos,2020-08-25,0.028979490378716263
14,Región de Los Ríos,2020-03-14,NA
14,Región de Los Ríos,2020-03-15,NA
14,Región de Los Ríos,2020-03-16,NA
14,Región de Los Ríos,2020-03-17,NA
14,Región de Los Ríos,2020-03-18,NA
14,Región de Los Ríos,2020-03-19,NA
14,Región de Los Ríos,2020-03-20,0.04899267399267399
14,Región de Los Ríos,2020-03-21,0.036766161766161765
14,Región de Los Ríos,2020-03-22,0.04892421647740797
14,Región de Los Ríos,2020-03-23,0.05686072441391591
14,Región de Los Ríos,2020-03-24,0.08002674757993908
14,Región de Los Ríos,2020-03-25,0.08121722377041526
14,Región de Los Ríos,2020-03-26,0.10817693073012223
14,Región de Los Ríos,2020-03-27,0.12385637323883303
14,Región de Los Ríos,2020-03-28,0.1256662187986786
14,Región de Los Ríos,2020-03-29,0.1339163273527385
14,Región de Los Ríos,2020-03-30,0.13630684179144573
14,Región de Los Ríos,2020-03-31,0.11812420732974149
14,Región de Los Ríos,2020-04-01,0.11385491340527513
14,Región de Los Ríos,2020-04-02,0.09221142415116643
14,Región de Los Ríos,2020-04-03,0.10454318612424833
14,Región de Los Ríos,2020-04-04,0.23400747183853407
14,Región de Los Ríos,2020-04-05,0.3564564514303708
14,Región de Los Ríos,2020-04-06,0.43184371476944133
14,Región de Los Ríos,2020-04-07,0.5047824039872003
14,Región de Los Ríos,2020-04-08,0.5534961423561111
14,Región de Los Ríos,2020-04-09,0.6301396316102199
14,Región de Los Ríos,2020-04-10,0.6281024531024532
14,Región de Los Ríos,2020-04-11,0.6281024531024532
14,Región de Los Ríos,2020-04-12,0.5328643578643578
14,Región de Los Ríos,2020-04-13,0.5287827252112967
14,Región de Los Ríos,2020-04-14,0.45299284345126567
14,Región de Los Ríos,2020-04-15,0.39466429114680973
14,Región de Los Ríos,2020-04-16,0.3093468308293494
14,Región de Los Ríos,2020-04-17,0.3151188366013552
14,Región de Los Ríos,2020-04-18,0.1930409145234331
14,Región de Los Ríos,2020-04-19,0.14890618746187675
14,Región de Los Ríos,2020-04-20,0.08408025708972791
14,Región de Los Ríos,2020-04-21,0.08449908133584427
14,Región de Los Ríos,2020-04-22,0.093621284433951
14,Región de Los Ríos,2020-04-23,0.09839938615082822
14,Región de Los Ríos,2020-04-24,0.06665335440479647
14,Región de Los Ríos,2020-04-25,0.04847153622297829
14,Región de Los Ríos,2020-04-26,0.04823396891224025
14,Región de Los Ríos,2020-04-27,0.053072267868186265
14,Región de Los Ríos,2020-04-28,0.06004505698383252
14,Región de Los Ríos,2020-04-29,0.054380032353290655
14,Región de Los Ríos,2020-04-30,0.046814314212433365
14,Región de Los Ríos,2020-05-01,0.048384172925149224
14,Región de Los Ríos,2020-05-02,0.045786770327746626
14,Región de Los Ríos,2020-05-03,0.04254001708099338
14,Región de Los Ríos,2020-05-04,0.02312713829311459
14,Región de Los Ríos,2020-05-05,0.01492608009205639
14,Región de Los Ríos,2020-05-06,0.009181708749443898
14,Región de Los Ríos,2020-05-07,0.009473825255243628
14,Región de Los Ríos,2020-05-08,0.009239080027173968
14,Región de Los Ríos,2020-05-09,0.013207333995427936
14,Región de Los Ríos,2020-05-10,0.015087033243548237
14,Región de Los Ríos,2020-05-11,0.01478539231690731
14,Región de Los Ríos,2020-05-12,0.016028936973625618
14,Región de Los Ríos,2020-05-13,0.018443623952070987
14,Región de Los Ríos,2020-05-14,0.019592101881027495
14,Región de Los Ríos,2020-05-15,0.021076537268561752
14,Región de Los Ríos,2020-05-16,0.018443396784953974
14,Región de Los Ríos,2020-05-17,0.041016721989858125
14,Región de Los Ríos,2020-05-18,0.046949915996446635
14,Región de Los Ríos,2020-05-19,0.05164754253513681
14,Región de Los Ríos,2020-05-20,0.05877889749257872
14,Región de Los Ríos,2020-05-21,0.06518022190452602
14,Región de Los Ríos,2020-05-22,0.0684722085556458
14,Región de Los Ríos,2020-05-23,0.07726082960418294
14,Región de Los Ríos,2020-05-24,0.0647125670559204
14,Región de Los Ríos,2020-05-25,0.05938855365851251
14,Región de Los Ríos,2020-05-26,0.06036638938211094
14,Región de Los Ríos,2020-05-27,0.05920370541797056
14,Región de Los Ríos,2020-05-28,0.0569838701154285
14,Región de Los Ríos,2020-05-29,0.058198341918135596
14,Región de Los Ríos,2020-05-30,0.052917222397058775
14,Región de Los Ríos,2020-05-31,0.046160465640302024
14,Región de Los Ríos,2020-06-01,0.052837372962370635
14,Región de Los Ríos,2020-06-02,0.050439770564768234
14,Región de Los Ríos,2020-06-03,0.0461642212645884
14,Región de Los Ríos,2020-06-04,0.048198024476594846
14,Región de Los Ríos,2020-06-05,0.04927537849512533
14,Región de Los Ríos,2020-06-06,0.05971160229126937
14,Región de Los Ríos,2020-06-07,0.06569532256070393
14,Región de Los Ríos,2020-06-08,0.06476030619791757
14,Región de Los Ríos,2020-06-09,0.06679016610179324
14,Región de Los Ríos,2020-06-10,0.06612285155692767
14,Región de Los Ríos,2020-06-11,0.06835272564682789
14,Región de Los Ríos,2020-06-12,0.07640756048398856
14,Región de Los Ríos,2020-06-13,0.06620057290143537
14,Región de Los Ríos,2020-06-14,0.057597292490316775
14,Región de Los Ríos,2020-06-15,0.05358011131544579
14,Región de Los Ríos,2020-06-16,0.052222386294231336
14,Región de Los Ríos,2020-06-17,0.049755017824174366
14,Región de Los Ríos,2020-06-18,0.048823754568967447
14,Región de Los Ríos,2020-06-19,0.039884355379750165
14,Región de Los Ríos,2020-06-20,0.037895751841617024
14,Región de Los Ríos,2020-06-21,0.03977647791113365
14,Región de Los Ríos,2020-06-22,0.04098030158157162
14,Región de Los Ríos,2020-06-23,0.03924361786484486
14,Región de Los Ríos,2020-06-24,0.044880781038497554
14,Región de Los Ríos,2020-06-25,0.04172563659670815
14,Región de Los Ríos,2020-06-26,0.04064184603923339
14,Región de Los Ríos,2020-06-27,0.04539831960602455
14,Región de Los Ríos,2020-06-28,0.046091189346513343
14,Región de Los Ríos,2020-06-29,0.0435786383766121
14,Región de Los Ríos,2020-06-30,0.04253037465010391
14,Región de Los Ríos,2020-07-01,0.036340470803950066
14,Región de Los Ríos,2020-07-02,0.03465148540160961
14,Región de Los Ríos,2020-07-03,0.03204300957884808
14,Región de Los Ríos,2020-07-04,0.029305329140819205
14,Región de Los Ríos,2020-07-05,0.026584240705445055
14,Región de Los Ríos,2020-07-06,0.033705635550405504
14,Región de Los Ríos,2020-07-07,0.03211714940968056
14,Región de Los Ríos,2020-07-08,0.03339187468440583
14,Región de Los Ríos,2020-07-09,0.03628539320292435
14,Región de Los Ríos,2020-07-10,0.03455970292681391
14,Región de Los Ríos,2020-07-11,0.03827600426216286
14,Región de Los Ríos,2020-07-12,0.03793586820774109
14,Región de Los Ríos,2020-07-13,0.03591466225866568
14,Región de Los Ríos,2020-07-14,0.05061268781034977
14,Región de Los Ríos,2020-07-15,0.049525579796412485
14,Región de Los Ríos,2020-07-16,0.0456182159526714
14,Región de Los Ríos,2020-07-17,0.05188557645335702
14,Región de Los Ríos,2020-07-18,0.04719605345940243
14,Región de Los Ríos,2020-07-19,0.04611400990372513
14,Región de Los Ríos,2020-07-20,0.042411143715698665
14,Región de Los Ríos,2020-07-21,0.028362257298495733
14,Región de Los Ríos,2020-07-22,0.02972055175311098
14,Región de Los Ríos,2020-07-23,0.031991010834947306
14,Región de Los Ríos,2020-07-24,0.029473614483744
14,Región de Los Ríos,2020-07-25,0.027455984629330635
14,Región de Los Ríos,2020-07-26,0.029743965105230575
14,Región de Los Ríos,2020-07-27,0.02974933088363734
14,Región de Los Ríos,2020-07-28,0.030901243458183354
14,Región de Los Ríos,2020-07-29,0.02720148558893396
14,Región de Los Ríos,2020-07-30,0.024150370037818412
14,Región de Los Ríos,2020-07-31,0.023815285353635727
14,Región de Los Ríos,2020-08-01,0.024878699224931373
14,Región de Los Ríos,2020-08-02,0.02817502122354345
14,Región de Los Ríos,2020-08-03,0.025887061087388762
14,Región de Los Ríos,2020-08-04,0.024192871020656308
14,Región de Los Ríos,2020-08-05,0.029949364527149813
14,Región de Los Ríos,2020-08-06,0.028541415750779984
14,Región de Los Ríos,2020-08-07,0.032685075715487226
14,Región de Los Ríos,2020-08-08,0.034801477831889346
14,Región de Los Ríos,2020-08-09,0.03475190908003052
14,Región de Los Ríos,2020-08-10,0.036680061688568126
14,Región de Los Ríos,2020-08-11,0.03715143133879042
14,Región de Los Ríos,2020-08-12,0.03237793102957583
14,Región de Los Ríos,2020-08-13,0.032631296684149415
14,Región de Los Ríos,2020-08-14,0.024565119254704844
14,Región de Los Ríos,2020-08-15,0.020634658181386628
14,Región de Los Ríos,2020-08-16,0.016355991112021885
14,Región de Los Ríos,2020-08-17,0.013578446349744299
14,Región de Los Ríos,2020-08-18,0.0147393454920099
14,Región de Los Ríos,2020-08-19,0.01614567725548452
14,Región de Los Ríos,2020-08-20,0.021167527131145447
14,Región de Los Ríos,2020-08-21,0.02173415200827158
