Date,Ships in Luanda Bay,Ships in Offshore Area,Ships in Lobito Bay,Closure Policy,Policy Number,Confirmed,Deaths,Recoveries,Measured Current Infected,Death likelihood,Susceptible Population,True Infected,True Infection Rate,Measured Infection Rate,nat_retail_recreation_mob,nat_grocery__pharmacy_mob,nat_parks_mob,nat_transit_mob,nat_workplaces_mob,nat_residential_mob,loc_retail_recreation_mob,loc_grocery__pharmacy_mob,loc_parks_mob,loc_transit_mob,loc_workplaces_mob,loc_residential_mob,,Luanda City Nighttime Radiance,ZEE Nighttime Radiance,SO2_PercentChange_HuamboCity,SO2_PercentChange_LuandaCity,SO2_PercentChange_ZEE,NO2_PercentChange_HuamboCity,NO2_PercentChange_LuandaCity,NO2_PercentChange_ZEE
11/07/20,,,,,2,12335,303,5647,6385,0.033569687569244,33454742,8218.61855824065,-2221.46141739604,88,-15,0,22,-12,-2,6,-19,-2,27,-22,-4,6,,,,,,,,,
11/08/20,,,,,2,12433,307,5899,6227,0.032725722204456,33454644,7624.58440841947,-594.034149821179,-158,-26,-13,-3,-31,-8,9,-30,-13,-8,-42,-10,10,,,,,,,,,
11/09/20,,,,,2,12680,308,5927,6445,0.031936955620075,33454397,7186.41753230913,-438.16687611034,218,-13,-4,18,-11,-17,9,-15,-3,27,-22,-19,11,,,,,,,,,
11/10/20,,,,,2,12816,308,6036,6472,0.03120251241009,33454261,7347.50856151018,161.091029201051,27,-6,10,30,-6,-15,5,-8,13,49,-13,-21,7,,,,,,,,,
11/11/20,,,,,2,12953,312,6125,6516,0.030970815961882,33454124,9999.26788013977,2651.7593186296,44,-42,-38,-14,-52,-73,25,-45,-40,-27,-61,-77,28,,,,,,,,,
11/12/20,,,,,2,13053,315,6250,6488,0.030674846625767,33454024,7431.75326477594,-2567.51461536383,-28,-12,3,24,-7,-13,7,-15,4,34,-17,-19,8,,,,,,,,,
11/13/20,,,,,2,13228,317,6326,6585,0.030024625876113,33453849,8239.96331120121,808.210046425271,97,-21,-8,5,-24,-21,13,-25,-10,5,-36,-25,16,,,,,,,,,
11/14/20,,,,,2,13374,322,6345,6707,0.0298010180472,33453703,8241.01797614951,1.05466494829852,122,-15,-3,20,-15,-5,5,-18,-4,27,-25,-6,6,,,,,,,,,
11/15/20,,,,,2,13451,322,6444,6685,0.029179882193022,33453626,8673.36304829465,432.345072145135,-22,-26,-14,0,-29,-11,6,-29,-14,-2,-39,-12,7,,,,,,,,,
11/16/20,,,,,2,13615,324,6523,6768,0.02885643035269,33453462,7078.89216461335,-1594.4708836813,83,-14,-6,19,-10,-16,8,-17,-5,26,-21,-17,10,,,,,,,,,
11/17/20,,,,,2,13818,328,6582,6908,0.028332037660879,33453259,7032.15828217965,-46.7338824337012,140,-13,0,13,-13,-15,7,-14,2,23,-19,-20,9,,,,,,,,,
11/18/20,33,30,9,Calamity State,2,13922,332,6623,6967,0.028104630491831,33453155,8776.10286748869,1743.94458530905,59,-12,-4,13,-19,-14,7,-14,-5,18,-29,-21,9,,,,,,,,,
11/19/20,,,,,2,14134,333,7062,6739,0.027516113039167,33452943,7651.81988407525,-1124.28298341345,-228,-11,2,23,-8,-12,6,-14,4,28,-16,-18,8,,,,,,,,,
11/20/20,,,,,2,14267,334,7117,6816,0.027325533829665,33452810,7614.41050964045,-37.4093744347947,77,-14,-1,12,-17,-14,8,-17,-2,15,-29,-17,10,,,,,,,,,
11/21/20,,,,,2,14413,336,7273,6804,0.027239562221322,33452664,7285.3024093149,-329.108100325552,-12,-14,-2,14,-15,-3,5,-18,-4,18,-25,-5,5,,,,,,,,,
11/22/20,,,,,2,14493,337,7346,6810,0.027105284323977,33452584,8973.21464659037,1687.91223727547,6,-23,-12,-3,-28,-11,5,-27,-13,-12,-37,-13,6,,,,,,,,,
11/23/20,,,,,2,14634,337,7351,6946,0.026577287066246,33452443,7062.26360984145,-1910.95103674892,136,-12,-6,17,-13,-15,8,-16,-6,22,-23,-16,9,,,,,,,,,
11/24/20,,,,,2,14742,338,7444,6960,0.026373283395755,33452335,6986.22410815726,-76.0395016841931,14,-10,4,15,-11,-13,6,-13,5,19,-19,-18,8,,,,,,,,,
11/25/20,,,,,2,14821,340,7517,6964,0.026248745464371,33452256,7021.81795276375,35.5938446064883,4,-6,5,20,-19,-12,6,-9,3,23,-30,-18,8,,,,,,,,,
11/26/20,,,,,2,14920,341,7617,6962,0.02612426262162,33452157,6858.81065435101,-163.007298412738,-2,-6,12,29,-2,-11,5,-9,12,33,-13,-17,7,,,,,,,,,
11/27/20,,,,,2,15008,342,7697,6969,0.025854248563653,33452069,7104.69145779488,245.880803443866,7,-3,14,20,-7,-12,6,-6,12,26,-21,-15,8,,,,,,,,,
11/28/20,,,,,2,15087,345,7763,6979,0.025796321220278,33451990,9472.74806579594,2368.05660800106,10,-7,8,27,-10,-5,3,-12,4,35,-24,-7,4,,,,,,,,,
11/29/20,36,19,8,Calamity State,2,15103,346,7763,6994,0.025722994572894,33451974,7366.51342744534,-2106.23463835059,15,-12,2,9,-19,-7,5,-16,2,3,-30,-8,6,,,,,,,,,
11/30/20,,,,,2,15139,348,7851,6940,0.025560044069042,33451938,7673.35717635388,306.843748908541,-54,-1,8,27,-2,-12,5,-4,9,33,-14,-14,7,,,,,,,,,
12/01/20,,,,,2,15251,350,7932,6969,0.02532928064843,33451826,7528.33353298857,-145.023643365309,29,1,18,31,-1,-10,4,0,20,42,-9,-16,5,,,,,,,,,
12/02/20,,,,,2,15319,351,8139,6829,0.025211894842695,33451758,7815.68742074445,287.353887755879,-140,2,12,28,-6,-8,5,-1,11,34,-18,-15,7,,,,,,,,,
12/03/20,,,,,2,15361,352,8244,6765,0.02490448563747,33451716,8358.5445589581,542.857138213651,-64,1,19,36,9,-8,4,-3,19,47,-3,-14,6,,,,,,,,,
12/04/20,,,,,2,15493,353,8299,6841,0.024742412560454,33451584,7229.7667648342,-1128.77779412391,76,-2,14,26,-4,-9,6,-6,12,36,-18,-12,7,,,,,,,,,
12/05/20,,,,,2,15536,354,8335,6847,0.024561160063831,33451541,7336.22997877823,106.463213944031,6,-2,12,29,6,-1,1,-6,11,36,-7,-2,1,,,,,,,,,
12/06/20,,,,,2,15591,354,8338,6899,0.024425584765059,33451486,11502.7991377885,4166.56915901023,52,-13,-1,5,-15,-6,3,-16,-1,1,-26,-6,3,,,,,,,,,
12/07/20,,,,,2,15648,354,8353,6941,0.024190241902419,33451429,7261.37177812381,-4241.42735966465,42,-2,7,30,-1,-12,4,-4,9,41,-12,-13,6,,,,,,,,,
12/08/20,,,,,2,15729,355,8470,6904,0.024080857414191,33451348,8727.49602603557,1466.12424791176,-37,-2,12,25,-1,-7,4,-3,14,39,-7,-13,6,,,,,,,,,
12/09/20,,,,,2,15804,358,8579,6867,0.024154915322853,33451273,9121.19532565717,393.699299621596,-37,-4,5,27,-6,-9,5,-5,4,34,-17,-14,7,,,,,,,,,
12/10/20,,,,,2,15925,362,8679,6884,0.02426273458445,33451152,8693.15570855486,-428.039617102309,17,-4,12,48,9,-9,5,-6,14,66,-4,-14,6,,,,,,,,,
12/11/20,30,22,9,Calamity State,2,16061,365,8798,6898,0.024320362473348,33451016,8426.21745419716,-266.938254357703,14,-8,5,30,2,-11,8,-11,4,37,-14,-13,9,,,,,,,,,
12/12/20,,,,,2,16161,366,8841,6954,0.02425929608272,33450916,8871.88972712556,445.672272928403,56,-6,6,37,9,-1,3,-11,4,46,-4,-3,3,,,,,,,,,
12/13/20,,,,,2,16188,371,8898,6919,0.024564656028604,33450889,7810.19993877132,-1061.68978835424,-35,-16,-4,19,-7,-7,6,-19,-3,10,-21,-7,6,,,,,,,,,
12/14/20,,,,,2,16277,372,8924,6981,0.024572296717088,33450800,6948.2414038015,-861.958534969817,62,-6,1,37,3,-11,7,-10,1,47,-11,-13,9,,,,,,,,,
12/15/20,,,,,2,16362,372,8990,7000,0.024391843157826,33450715,7403.70694873926,455.465544937756,19,-3,8,32,8,-10,7,-5,9,46,-3,-16,7,,,,,,,,,
12/16/20,,,,,2,16407,379,9194,6834,0.024740518310595,33450670,7629.41839747073,225.711448731469,-166,-2,10,34,2,-9,6,-5,9,39,-13,-15,7,,,,,,,,,
12/17/20,,,,,2,16484,382,9266,6836,0.02486817264501,33450593,7478.55909765584,-150.859299814882,2,1,16,49,17,-9,5,-3,16,66,3,-14,6,,,,,,,,,
12/18/20,,,,,2,16562,384,9345,6833,0.024785386948945,33450515,7584.26670825516,105.707610599317,-3,0,18,38,7,-12,6,-4,15,51,-10,-14,7,,,,,,,,,
12/19/20,,,,,2,16626,386,9518,6722,0.024845520082389,33450451,7565.84829288933,-18.418415365828,-111,0,14,50,28,-2,1,-4,10,60,12,-4,1,,,,,,,,,
12/20/20,,,,,2,16644,387,9592,6665,0.024822012699634,33450433,7527.8207858648,-38.0275070245334,-57,-9,6,26,4,-5,4,-12,5,21,-11,-5,4,,,,,,,,,
12/21/20,,,,,2,16686,390,9695,6601,0.024923312883436,33450391,9002.99787847208,1475.17709260728,-64,5,22,43,22,-20,7,0,21,53,5,-21,8,,,,,,,,,
12/22/20,,,,,2,16802,393,9729,6680,0.024985695212665,33450275,6481.80126106185,-2521.19661741023,79,7,30,43,20,-21,5,5,30,56,8,-26,6,,,,,,,,,
12/23/20,24,25,8,Calamity State,2,16931,393,9729,6809,0.024867122247532,33450146,7706.1313361564,1224.33007509455,129,13,43,46,15,-22,4,10,40,61,-3,-27,5,,,,,,,,,
12/24/20,,,,,2,17029,393,9729,6907,0.024678178963893,33450048,7332.56938162043,-373.561954535969,98,4,43,51,15,-35,5,0,41,68,-3,-40,6,,,,,,,,,
12/25/20,,,,,2,17099,396,9921,6782,0.024655999003798,33449978,7129.54868017166,-203.020701448771,-125,-61,-63,-22,-53,-79,23,-63,-63,-37,-64,-81,24,,,,,,,,,
12/26/20,,,,,2,17149,399,9976,6774,0.024689066270652,33449928,6805.24474950718,-324.303930664479,-8,-22,-11,21,-4,-19,7,-26,-13,20,-15,-21,6,,,,,,,,,
12/27/20,,,,,2,17240,399,10354,6487,0.024647887323944,33449837,7124.91441104363,319.669661536443,-287,-21,-12,13,-9,-8,6,-25,-12,0,-22,-6,6,,,,,,,,,
12/28/20,,,,,2,17296,403,10354,6539,0.024758862198194,33449781,6257.15759475832,-867.756816285304,52,-5,7,31,6,-25,11,-7,7,34,-11,-26,11,,,,,,,,,
12/29/20,,,,,2,17371,403,10627,6341,0.024630240801858,33449706,8688.52856453688,2431.37096977856,-198,-4,12,31,4,-24,9,-6,12,33,-7,-29,10,,,,,,,,,
12/30/20,,,,,2,17433,405,10859,6169,0.024684585847504,33449644,7181.55941150486,-1506.96915303202,-172,2,23,35,0,-24,8,0,21,39,-16,-28,8,,,,,,,,,
12/31/20,,,,,2,17553,405,11044,6104,0.024569279301141,33449524,6271.82974022354,-909.72967128132,-65,-6,28,43,7,-34,7,-10,28,53,-10,-38,8,,,,,,,,,
01/01/21,,,,,2,17568,405,11146,6017,0.024453568409612,33449509,6101.62071421038,-170.209026013159,-87,-62,-65,-22,-53,-78,24,-64,-66,-37,-63,-80,25,,,,,,,,,
01/02/21,,,,,2,17608,407,11189,6012,0.024479730542524,33449469,6420.01640173219,318.395687521817,-5,-30,-17,16,-9,-22,9,-33,-19,13,-23,-24,8,,,,,,,,,
01/03/21,,,,,2,17642,408,11223,6011,0.02451333813987,33449435,6360.07664221278,-59.9397595194178,-1,-24,-14,12,-8,-7,6,-28,-14,0,-23,-7,6,,,,,,,,,
01/04/21,,,,,2,17684,408,11266,6010,0.024451636102122,33449393,3351.97151939194,-3008.10512282084,-1,-10,3,33,6,-17,9,-13,2,32,-11,-19,10,,,,,,,,,
01/05/21,,,,,2,17756,410,11376,5970,0.024401856921795,33449321,2826.45189323974,-525.519626152201,-40,-9,4,27,2,-14,8,-11,6,30,-7,-19,9,,,,,,,,,
01/06/21,,,,,2,17864,413,11477,5974,0.024393125036915,33449213,2691.63214939103,-134.819743848707,4,-7,6,25,-4,-11,8,-9,4,27,-19,-17,9,,,,,,,,,
01/07/21,,,,,2,17974,413,11955,5606,0.024252745316813,33449103,2602.42691183172,-89.205237559313,-368,-7,6,34,9,-10,8,-11,7,39,-4,-16,8,,,,,,,,,
01/08/21,,,,,2,18066,415,12712,4939,0.024270425171063,33449011,2350.27748606844,-252.149425763278,-667,-9,4,25,-5,-10,8,-13,3,26,-20,-13,9,,,,,,,,,
01/09/21,,,,,2,18156,416,13205,4535,0.024257974225902,33448921,2747.82240129504,397.544915226601,-404,-8,-1,29,5,0,3,-12,-4,24,-8,-1,3,,,,,,,,,
01/10/21,,,,,2,18193,416,13872,3905,0.024129930394432,33448884,2667.02352019012,-80.7988811049199,-630,-15,-7,14,-7,-4,4,-19,-8,4,-18,-4,5,,,,,,,,,
01/11/21,,,,,2,18254,420,14825,3009,0.024283071230342,33448823,2361.03530577591,-305.988214414218,-896,-3,1,34,4,-10,5,-7,1,37,-8,-12,6,,,,,,,,,
01/12/21,,,,,2,18343,422,15512,2409,0.02429336250072,33448734,2248.45237785273,-112.582927923175,-600,-6,0,28,-3,-9,4,-8,2,29,-10,-15,5,,,,,,,,,
01/13/21,,,,,2,18425,424,15631,2370,0.024321688751219,33448652,1870.55709761807,-377.895280234663,-39,-10,-4,20,-15,-12,3,-11,-3,24,-24,-17,4,,,,,,,,,
01/14/21,,,,,2,18613,425,16008,2180,0.024212385347234,33448464,1835.74294666028,-34.8141509577915,-190,-13,-8,22,-7,-16,3,-16,-7,24,-16,-21,4,,,,,,,,,
01/15/21,,,,,2,18679,428,16120,2131,0.02436247723133,33448398,1943.0040167868,107.261070126523,-49,-19,-12,9,-17,-21,5,-21,-12,11,-28,-23,6,,,,,,,,,
01/16/21,,,,,2,18765,431,16225,2109,0.024477510222626,33448312,2128.87350794524,185.86949115844,-22,-19,-16,12,-12,-16,2,-22,-18,12,-23,-17,2,,,,,,,,,
01/17/21,,,,,2,18875,436,16347,2092,0.024713751275366,33448202,1770.57229510925,-358.301212835987,-17,-26,-23,0,-28,-20,5,-28,-24,-6,-38,-21,5,,,,,,,,,
01/18/21,,,,,2,18926,439,16677,1810,0.024824700294051,33448151,2007.19874540967,236.626450300422,-282,-16,-15,15,-12,-22,5,-19,-15,17,-22,-23,6,,,,,,,,,
01/19/21,,,,,2,19011,442,16822,1747,0.024892993917549,33448066,2450.61570769946,443.41696228979,-63,-18,-13,8,-16,-20,4,-19,-12,11,-21,-25,5,,,,,,,,,
01/20/21,,,,,2,19093,444,16921,1728,0.024854455888939,33447984,1770.76352622672,-679.852181472745,-19,-16,-13,10,-15,-19,5,-17,-14,6,-25,-24,6,,,,,,,,,
