Nombre de estacion,Arica,Alto_Hospicio,Antofagasta,Copiapó,Huasco,Coquimbo,La_Serena,Concón,Valparaíso,Viña_del_Mar,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Rancagua_I,Rancagua_II,Rengo,San_Fernando,Curicó,Talca_La_Florida,UC_Maule,U_Talca,Linares,Nielol,Las_Encinas,Padre_las_Casas,Valdivia,Valdivia_II,Osorno,Mirasol,Alerce,Coyhaique_I,Coyhaique_II,Punta_Arenas,La_Unión,Vialidad
2020-01-15 16:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.503576,,,,,0.237858,,,,,0.1,0.1,,,,,,,0.683829,,,
2020-01-15 17:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.476357,,,,,0.270251,,,,,0.1,0.1,,,,,,,0.645422,,,
2020-01-15 18:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.46864,,,,,0.320943,,,,,0.1,0.1,,,,,,,0.73227,,,
2020-01-15 19:00:00,,,,,,,,,,,,,,,,,,,0.105,,,0.463827,,,,,0.350368,,,,,0.1,0.1,,,,,,,0.763768,,,
2020-01-15 20:00:00,,,,,,,,,,,,,,,,,,,0.141667,,,0.456441,,,,,0.352594,,,,,0.1,0.1,,,,,,,0.813195,,,
2020-01-15 21:00:00,,,,,,,,,,,,,,,,,,,0.293333,,,0.455695,,,,,0.250964,,,,,0.1,0.111771,,,,,,,0.787865,,,
2020-01-15 22:00:00,,,,,,,,,,,,,,,,,,,0.493333,,,0.474532,,,,,0.187167,,,,,0.1,0.103171,,,,,,,0.860648,,,
2020-01-15 23:00:00,,,,,,,,,,,,,,,,,,,0.376667,,,0.445073,,,,,0.168621,,,,,0.100906,0.106761,,,,,,,0.859991,,,
2020-01-16 00:00:00,,,,,,,,,,,,,,,,,,,0.301667,,,0.467976,,,,,0.165901,,,,,0.110036,0.121619,,,,,,,0.729555,,,
2020-01-16 01:00:00,,,,,,,,,,,,,,,,,0.282136,,0.21,,,0.458599,,,,,0.190958,,,,,0.100161,0.1,,,,,,,0.684288,,,
2020-01-16 02:00:00,,,,,,,,,,,,,,,,,0.295951,,0.1075,,,0.446981,,,,,0.134662,,,,,0.1,0.1,,,,,,,0.633168,,,
2020-01-16 03:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.37379,,,,,0.141916,,,,,0.1,0.1,,,,,,,0.580862,,,
2020-01-16 04:00:00,,,,,,,,,,,,,,,,,,,0.107778,,,0.41885,,,,,0.140267,,,,,0.1,0.1,,,,,,,0.604712,,,
2020-01-16 05:00:00,,,,,,,,,,,,,,,,,,,0.201667,,,0.499676,,,,,0.14513,,,,,0.1,0.1,,,,,,,0.559891,,,
2020-01-16 06:00:00,,,,,,,,,,,,,,,,,,,0.626666,,,0.617097,,,,,0.1645,,,,,0.1,0.1,,,,,,,0.862539,,,
2020-01-16 07:00:00,,,,,,,,,,,,,,,,,,,0.618333,,,0.602575,,,,,0.175792,,,,,0.1,0.1,,,,,,,0.625684,,,
2020-01-16 08:00:00,,,,,,,,,,,,,,,,,,,0.276667,,,0.605396,,,,,0.147273,,,,,0.1,0.1,,,,,,,0.601094,,,
2020-01-16 09:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.597513,,,,,0.130129,,,,,0.1,0.1,,,,,,,0.636375,,,
2020-01-16 10:00:00,,,,,,,,,,,,,,,,,,,0.168333,,,0.559755,,,,,0.130129,,,,,0.1,0.1,,,,,,,0.623464,,,
2020-01-16 11:00:00,,,,,,,,,,,,,,,,,0.279373,,0.125833,,,0.580667,,,,,0.149086,,,,,0.1,0.1,,,,,,,0.635553,,,
2020-01-16 12:00:00,,,,,,,,,,,,,,,,,0.295951,,0.1,,,0.561665,,,,,0.154774,,,,,0.1,0.1,,,,,,,0.694109,,,
2020-01-16 13:00:00,,,,,,,,,,,,,,,,,0.213059,,0.1,,,0.563407,,,,,0.154197,,,,,0.1,0.1,,,,,,,0.596817,,,
2020-01-16 14:00:00,,,,,,,,,,,,,,,,,0.20477,,0.1,,,0.529467,,,,,0.159637,,,,,0.1,0.1,,,,,,,0.546403,,,
2020-01-16 15:00:00,,,,,,,,,,,,,,,,,0.20477,,0.1,,,0.521086,,,,,0.427353,,,,,0.1,0.1,,,,,,,0.58004,,,
2020-01-16 16:00:00,,,,,,,,,,,,,,,,,0.20477,,0.1,,,0.528139,,,,,0.196398,,,,,0.1,0.1,,,,,,,0.603396,,,
2020-01-16 17:00:00,,,,,,,,,,,,,,,,,0.20477,,0.1,,,0.501584,,,,,0.254838,,,,,0.1,0.1,,,,,,,0.589334,,,
2020-01-16 18:00:00,,,,,,,,,,,,,,,,,0.229638,,0.1,,,0.500588,,,,,0.225989,,,,,0.1,0.1,,,,,,,0.566059,,,
2020-01-16 19:00:00,,,,,,,,,,,,,,,,,,,0.114167,,,0.489137,,,,,0.30759,,,,,0.1,0.1,,,,,,,0.657512,,,
2020-01-16 20:00:00,,,,,,,,,,,,,,,,,,,0.123333,,,0.49146,,,,,0.518104,,,,,0.104488,0.1,,,,,,,0.700442,,,
2020-01-16 21:00:00,,,,,,,,,,,,,,,,,,,0.31,,,0.497186,,,,,0.330092,,,,,0.107887,0.1,,,,,,,0.821913,,,
2020-01-16 22:00:00,,,,,,,,,,,,,,,,,,,0.226667,,,0.504074,,,,,0.67809,,,,,0.104616,0.102587,,,,,,,0.78877,,,
2020-01-16 23:00:00,,,,,,,,,,,,,,,,,,,0.176667,,,0.459512,,,,,0.892478,,,,,0.110692,0.107387,,,,,,,0.850945,,,
2020-01-17 00:00:00,,,,,,,,,,,,,,,,,,,0.143333,,,0.416526,,,,,0.510026,,,,,0.103738,0.1,,,,,,,0.599366,,,
2020-01-17 01:00:00,,,,,,,,,,,,,,,,,,,0.173333,,,0.448475,,,,,0.385729,,,,,0.1,0.1,,,,,,,0.668038,,,
2020-01-17 02:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.447562,,,,,0.408066,,,,,0.1,0.1,,,,,,,0.477649,,,
2020-01-17 03:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.440259,,,,,0.367018,,,,,0.1,0.1,,,,,,,0.5969,,,
2020-01-17 04:00:00,,,,,,,,,,,,,,,,,,,0.118889,,,0.49868,,,,,0.357375,,,,,0.1,0.1,,,,,,,0.53234,,,
2020-01-17 05:00:00,,,,,,,,,,,,,,,,,,,0.318333,,,0.53569,,,,,0.400071,,,,,0.1,0.1,,,,,,,0.632263,,,
2020-01-17 06:00:00,,,,,,,,,,,,,,,,,,,0.501667,,,0.672198,,,,,0.542089,,,,,0.1,0.137063,,,,,,,0.537932,,,
2020-01-17 07:00:00,,,,,,,,,,,,,,,,,,,0.376667,,,0.644399,,,,,0.511427,,,,,0.100411,0.116694,,,,,,,0.895765,,,
2020-01-17 08:00:00,,,,,,,,,,,,,,,,,,,0.335,,,0.600915,,,,,0.273713,,,,,0.100989,0.1,,,,,,,0.695672,,,
2020-01-17 09:00:00,,,,,,,,,,,,,,,,,,,0.226667,,,0.518845,,,,,0.284016,,,,,0.1,0.1,,,,,,,0.768209,,,
2020-01-17 10:00:00,,,,,,,,,,,,,,,,,,,0.143333,,,0.546229,,,,,,,,,,0.1,0.1,,,,,,,0.813443,,,
2020-01-17 11:00:00,,,,,,,,,,,,,,,,,,,0.109167,,,0.553698,,,,,0.373365,,,,,0.1,0.1,,,,,,,0.847325,,,
2020-01-17 12:00:00,,,,,,,,,,,,,,,,,,,0.101667,,,0.527641,,,,,0.511757,,,,,0.1,0.1,,,,,,,0.637609,,,
2020-01-17 13:00:00,,,,,,,,,,,,,,,,,,,0.100833,,,0.52457,,,,,0.500876,,,,,0.1,0.1,,,,,,,0.764755,,,
2020-01-17 14:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.529716,,,,,0.569536,,,,,0.1,0.1,,,,,,,0.769032,,,
2020-01-17 15:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.54457,,,,,0.501948,,,,,0.1,0.1,,,,,,,0.668696,,,
2020-01-17 16:00:00,,,,,,,,,,,,,,,,,,,0.101667,,,0.551706,,,,,0.460653,,,,,0.1,0.1,,,,,,,0.628645,,,
2020-01-17 17:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.537101,,,,,0.411693,,,,,0.1,0.1,,,,,,,0.736712,,,
2020-01-17 18:00:00,,,,,,,,,,,,,,,,,,,0.103333,,,0.541748,,,,,0.335285,,,,,0.1,0.1,,,,,,,0.693534,,,
2020-01-17 19:00:00,,,,,,,,,,,,,,,,,,,0.1075,,,0.556022,,,,,0.316904,,,,,0.1,0.1,,,,,,,0.727253,,,
2020-01-17 20:00:00,,,,,,,,,,,,,,,,,,,0.201667,,,0.557598,,,,,0.290857,,,,,0.102405,0.1,,,,,,,0.595995,,,
2020-01-17 21:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.542744,,,,,0.288385,,,,,0.126014,0.102713,,,,,,,0.678401,,,
2020-01-17 22:00:00,,,,,,,,,,,,,,,,,,,0.1175,,,0.545234,,,,,0.311381,,,,,0.152414,0.102921,,,,,,,0.947495,,,
2020-01-17 23:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.628549,,,,,0.475819,,,,,0.131673,0.1,,,,,,,0.895272,,,
2020-01-18 00:00:00,,,,,,,,,,,,,,,,,,,0.351667,,,0.616682,,,,,0.479034,,,,,0.136921,0.1,,,,,,,0.758012,,,
2020-01-18 01:00:00,,,,,,,,,,,,,,,,,,,0.23,,,0.626308,,,,,2.32354,,,,,0.105882,0.1,,,,,,,0.985656,,,
2020-01-18 02:00:00,,,,,,,,,,,,,,,,,,,0.218333,,,0.586393,,,,,2.00555,,,,,0.1,0.1,,,,,,,0.885815,,,
2020-01-18 03:00:00,,,,,,,,,,,,,,,,,0.287662,,0.332222,,,0.519591,,,,,0.517609,,,,,0.1,0.1,,,,,,,0.573708,,,
2020-01-18 04:00:00,,,,,,,,,,,,,,,,,0.20477,,0.298889,,,0.571788,,,,,2.51394,,,,,0.1,0.1,,,,,,,0.588264,,,
2020-01-18 05:00:00,,,,,,,,,,,,,,,,,0.279373,,0.351667,,,0.675434,,,,,2.10923,,,,,0.1,0.1,,,,,,,0.547061,,,
2020-01-18 06:00:00,,,,,,,,,,,,,,,,,,,0.368333,,,0.707051,,,,,0.758536,,,,,0.1,0.1,,,,,,,0.510347,,,
2020-01-18 07:00:00,,,,,,,,,,,,,,,,,,,0.318333,,,0.656597,,,,,0.608111,,,,,0.1,0.1,,,,,,,0.626589,,,
2020-01-18 08:00:00,,,,,,,,,,,,,,,,,,,0.301667,,,0.605147,,,,,0.342208,,,,,0.1,0.1,,,,,,,0.532669,,,
2020-01-18 09:00:00,,,,,,,,,,,,,,,,,,,0.318333,,,0.607886,,,,,0.263823,,,,,0.1,0.1,,,,,,,0.587853,,,
2020-01-18 10:00:00,,,,,,,,,,,,,,,,,,,0.218333,,,0.67419,,,,,0.244864,,,,,0.1,0.1,,,,,,,0.588511,,,
2020-01-18 11:00:00,,,,,,,,,,,,,,,,,0.262794,,0.151667,,,0.674936,,,,,0.245194,,,,,0.1,0.1,,,,,,,0.653646,,,
2020-01-18 12:00:00,,,,,,,,,,,,,,,,,0.229638,,0.118333,,,0.587472,,,,,0.266048,,,,,0.1,0.1,,,,,,,0.659568,,,
2020-01-18 13:00:00,,,,,,,,,,,,,,,,,0.179903,,0.105833,,,0.569714,,,,,0.277917,,,,,0.1,0.1,,,,,,,0.647972,,,
2020-01-18 14:00:00,,,,,,,,,,,,,,,,,0.146746,,0.1,,,0.582742,,,,,0.294237,,,,,0.1,0.1,,,,,,,0.674207,,,
2020-01-18 15:00:00,,,,,,,,,,,,,,,,,0.113589,,0.1,,,0.58847,,,,,0.325723,,,,,0.1,0.1,,,,,,,0.650192,,,
2020-01-18 16:00:00,,,,,,,,,,,,,,,,,0.1053,,0.1,,,0.585398,,,,,0.325146,,,,,0.1,0.1,,,,,,,0.664503,,,
2020-01-18 17:00:00,,,,,,,,,,,,,,,,,0.163324,,0.1,,,0.579008,,,,,0.327537,,,,,0.1,0.1,,,,,,,0.555861,,,
2020-01-18 18:00:00,,,,,,,,,,,,,,,,,0.20477,,0.113333,,,0.584817,,,,,0.338087,,,,,0.1,0.1,,,,,,,0.658499,,,
2020-01-18 19:00:00,,,,,,,,,,,,,,,,,0.20477,,0.109167,,,0.602409,,,,,0.350204,,,,,0.1,0.1,,,,,,,0.630865,,,
2020-01-18 20:00:00,,,,,,,,,,,,,,,,,0.20477,,0.126667,,,0.603156,,,,,0.325641,,,,,0.1,0.1,,,,,,,0.727499,,,
2020-01-18 21:00:00,,,,,,,,,,,,,,,,,0.237927,,0.16,,,0.610956,,,,,0.337016,,,,,0.1,0.1,,,,,,,0.73704,,,
2020-01-18 22:00:00,,,,,,,,,,,,,,,,,0.246216,,0.126667,,,0.652199,,,,,0.371634,,,,,0.1,0.1,,,,,,,0.714094,,,
2020-01-18 23:00:00,,,,,,,,,,,,,,,,,0.279373,,0.201667,,,0.711864,,,,,0.388284,,,,,0.1,0.1,,,,,,,0.631523,,,
2020-01-19 00:00:00,,,,,,,,,,,,,,,,,,,0.201667,,,0.79991,,,,,0.555772,,,,,0.1,0.1,,,,,,,0.556602,,,
2020-01-19 01:00:00,,,,,,,,,,,,,,,,,,,0.1175,,,0.670954,,,,,0.313195,,,,,0.1,0.1,,,,,,,0.601998,,,
2020-01-19 02:00:00,,,,,,,,,,,,,,,,,,,0.105,,,0.620002,,,,,0.2991,,,,,0.1,0.1,,,,,,,0.639255,,,
2020-01-19 03:00:00,,,,,,,,,,,,,,,,,,,0.102222,,,0.616516,,,,,0.275856,,,,,0.1,0.1,,,,,,,0.540236,,,
2020-01-19 04:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.622491,,,,,0.245689,,,,,0.1,0.1,,,,,,,0.60792,,,
2020-01-19 05:00:00,,,,,,,,,,,,,,,,,,,0.1075,,,0.617014,,,,,0.242639,,,,,0.1,0.1,,,,,,,0.65307,,,
2020-01-19 06:00:00,,,,,,,,,,,,,,,,,,,0.126667,,,0.625479,,,,,0.236375,,,,,0.1,0.1,,,,,,,0.774624,,,
2020-01-19 07:00:00,,,,,,,,,,,,,,,,,,,0.201667,,,0.61718,,,,,0.251541,,,,,0.1,0.1,,,,,,,0.693287,,,
2020-01-19 08:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.564651,,,,,0.226319,,,,,0.1,0.1,,,,,,,0.640241,,,
2020-01-19 09:00:00,,,,,,,,,,,,,,,,,,,0.101667,,,0.594526,,,,,0.229039,,,,,0.1,0.1,,,,,,,0.624698,,,
2020-01-19 10:00:00,,,,,,,,,,,,,,,,,,,0.110833,,,0.59046,,,,,0.219065,,,,,0.1,0.1,,,,,,,0.65891,,,
2020-01-19 11:00:00,,,,,,,,,,,,,,,,,,,0.1025,,,0.613861,,,,,0.23011,,,,,0.1,0.1,,,,,,,0.511944,,,
2020-01-19 12:00:00,,,,,,,,,,,,,,,,,,,0.1075,,,0.628383,,,,,0.265965,,,,,0.1,0.1,,,,,,,0.661213,,,
2020-01-19 13:00:00,,,,,,,,,,,,,,,,,,,0.109167,,,0.617429,,,,,0.251541,,,,,0.1,0.1,,,,,,,0.711298,,,
2020-01-19 14:00:00,,,,,,,,,,,,,,,,,,,0.1075,,,0.630375,,,,,0.267614,,,,,0.1,0.1,,,,,,,0.626096,,,
2020-01-19 15:00:00,,,,,,,,,,,,,,,,,,,0.109167,,,0.60938,,,,,0.281049,,,,,0.1,0.1,,,,,,,0.579136,,,
2020-01-19 16:00:00,,,,,,,,,,,,,,,,,,,0.106667,,,0.590709,,,,,0.267037,,,,,0.1,0.1,,,,,,,0.699619,,,
2020-01-19 17:00:00,,,,,,,,,,,,,,,,,,,0.105833,,,0.622823,,,,,0.254096,,,,,0.1,0.1,,,,,,,0.693451,,,
2020-01-19 18:00:00,,,,,,,,,,,,,,,,,,,0.105833,,,0.617929,,,,,0.2522,,,,,0.1,0.1,,,,,,,0.646656,,,
2020-01-19 19:00:00,,,,,,,,,,,,,,,,,,,0.125833,,,0.603073,,,,,0.245029,,,,,0.1,0.1,,,,,,,0.69633,,,
2020-01-19 20:00:00,,,,,,,,,,,,,,,,,,,0.108333,,,0.627387,,,,,0.259701,,,,,0.1,0.10601,,,,,,,0.753241,,,
2020-01-19 21:00:00,,,,,,,,,,,,,,,,,,,0.176667,,,0.623735,,,,,0.289621,,,,,0.1,0.1,,,,,,,0.780298,,,
2020-01-19 22:00:00,,,,,,,,,,,,,,,,,,,0.226667,,,0.664066,,,,,0.331823,,,,,0.1,0.1,,,,,,,0.852342,,,
2020-01-19 23:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.64249,,,,,0.358529,,,,,0.1,0.1,,,,,,,0.892559,,,
2020-01-20 00:00:00,,,,,,,,,,,,,,,,,,,0.201667,,,0.620085,,,,,0.247255,,,,,0.1,0.1,,,,,,,0.949799,,,
2020-01-20 01:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.594857,,,,,0.22195,,,,,0.1,0.1,,,,,,,0.634237,,,
2020-01-20 02:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.580502,,,,,0.201344,,,,,0.1,0.1,,,,,,,0.742632,,,
2020-01-20 03:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.583406,,,,,0.19986,,,,,0.1,0.1,,,,,,,0.59361,,,
2020-01-20 04:00:00,,,,,,,,,,,,,,,,,,,0.1,,,0.6005,,,,,0.21074,,,,,0.1,0.105676,,,,,,,0.608414,,,
2020-01-20 05:00:00,,,,,,,,,,,,,,,,,,,0.114167,,,0.623985,,,,,0.218571,,,,,0.1,0.1,,,,,,,0.68819,,,
2020-01-20 06:00:00,,,,,,,,,,,,,,,,,,,0.343333,,,0.680828,,,,,0.281956,,,,,0.102639,0.104884,,,,,,,0.686214,,,
2020-01-20 07:00:00,,,,,,,,,,,,,,,,,,,0.418333,,,0.623238,,,,,0.292918,,,,,0.115846,0.104257,,,,,,,0.740987,,,
2020-01-20 08:00:00,,,,,,,,,,,,,,,,,,,0.218333,,,0.606724,,,,,0.243628,,,,,0.104805,0.1,,,,,,,0.791977,,,
2020-01-20 09:00:00,,,,,,,,,,,,,,,,,,,0.235,,,0.614774,,,,,0.243216,,,,,0.1,0.1,,,,,,,0.765578,,,
2020-01-20 10:00:00,,,,,,,,,,,,,,,,,,,0.201667,,,0.591953,,,,,0.212636,,,,,0.1,0.1,,,,,,,0.876439,,,
2020-01-20 11:00:00,,,,,,,,,,,,,,,,,,,0.126667,,,0.57934,,,,,0.218324,,,,,0.1,0.1,,,,,,,0.734737,,,
2020-01-20 12:00:00,,,,,,,,,,,,,,,,,,,0.120833,,,0.587231,,,,,0.237281,,,,,0.1,0.1,,,,,,,0.833262,,,
2020-01-20 13:00:00,,,,,,,,,,,,,,,,,,,0.101667,,,,,,,,0.245029,,,,,0.1,0.1,,,,,,,0.757189,,,
2020-01-20 14:00:00,,,,,,,,,,,,,,,,,0.246216,,0.101667,,,0.541748,,,,,0.243958,,,,,0.1,0.1,,,,,,,0.655374,,,
2020-01-20 15:00:00,,,,,,,,,,,,,,,,,0.213059,,0.104167,,,0.56739,,,,,0.256733,,,,,0.1,0.1,,,,,,,0.681691,,,
2020-01-20 16:00:00,,,,,,,,,,,,,,,,,0.20477,,0.105833,,,0.584734,,,,,0.279153,,,,,0.1,0.1,,,,,,,0.672974,,,
2020-01-20 17:00:00,,,,,,,,,,,,,,,,,0.271084,,0.1075,,,0.58714,,,,,0.280637,,,,,0.1,0.1,,,,,,,0.510135,,,
2020-01-20 18:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.585647,,,,,0.292176,,,,,0.1,0.1,,,,,,,0.623135,,,
2020-01-20 19:00:00,,,,,,,,,,,,,,,,,0.287662,,0.11,,,0.606558,,,,,0.327537,,,,,0.102244,0.1,,,,,,,0.64534,,,
2020-01-20 20:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.616516,,,,,0.375426,,,,,0.1,0.1,,,,,,,0.765495,,,
2020-01-20 21:00:00,,,,,,,,,,,,,,,,,,,0.143333,,,0.596601,,,,,0.287478,,,,,0.1,0.1,,,,,,,0.718699,,,
2020-01-20 22:00:00,,,,,,,,,,,,,,,,,,,0.176667,,,0.566893,,,,,0.305447,,,,,0.1,0.1,,,,,,,0.721661,,,
2020-01-20 23:00:00,,,,,,,,,,,,,,,,,,,0.268333,,,0.593779,,,,,0.266954,,,,,0.1,0.1,,,,,,,0.675194,,,
2020-01-21 00:00:00,,,,,,,,,,,,,,,,,,,0.301667,,,0.636433,,,,,0.256074,,,,,0.1,0.1,,,,,,,0.750691,,,
2020-01-21 01:00:00,,,,,,,,,,,,,,,,,,,0.335,,,0.587555,,,,,0.23349,,,,,0.1,0.1,,,,,,,0.874795,,,
2020-01-21 02:00:00,,,,,,,,,,,,,,,,,,,0.293333,,,0.552287,,,,,0.27157,,,,,0.1,0.1,,,,,,,0.616144,,,
2020-01-21 03:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.568884,,,,,0.23621,,,,,0.1,0.1,,,,,,,0.583658,,,
2020-01-21 04:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.597762,,,,,0.972679,,,,,0.129784,0.1,,,,,,,0.522142,,,
2020-01-21 05:00:00,,,,,,,,,,,,,,,,,,,0.343333,,,0.643569,,,,,3.76631,,,,,0.100161,0.1,,,,,,,0.694685,,,
2020-01-21 06:00:00,,,,,,,,,,,,,,,,,,,0.76,,,0.754103,,,,,1.27485,,,,,0.104149,0.1,,,,,,,0.648876,,,
2020-01-21 07:00:00,,,,,,,,,,,,,,,,,,,0.451667,,,0.722071,,,,,0.329103,,,,,0.110281,0.1,,,,,,,0.697152,,,
2020-01-21 08:00:00,,,,,,,,,,,,,,,,,,,0.368333,,,0.757173,,,,,0.240743,,,,,0.113202,0.1,,,,,,,0.670753,,,
2020-01-21 09:00:00,,,,,,,,,,,,,,,,,,,0.326667,,,0.597679,,,,,,,,,,0.1,0.1,,,,,,,0.603479,,,
2020-01-21 10:00:00,,,,,,,,,,,,,,,,,,,0.243333,,,0.584319,,,,,0.250304,,,,,0.1,0.1,,,,,,,0.673138,,,
2020-01-21 11:00:00,,,,,,,,,,,,,,,,,,,0.151667,,,0.57295,,,,,0.307755,,,,,0.1,0.1,,,,,,,0.64682,,,
2020-01-21 12:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.543739,,,,,0.348555,,,,,0.1,0.1,,,,,,,,,,
2020-01-21 13:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.521003,,,,,0.46428,,,,,0.1,0.1,,,,,,,0.882142,,,
2020-01-21 14:00:00,,,,,,,,,,,,,,,,,,,0.109167,,,0.504323,,,,,0.407489,,,,,0.1,0.1,,,,,,,0.72569,,,
2020-01-21 15:00:00,,,,,,,,,,,,,,,,,,,0.109167,,,0.507725,,,,,0.333718,,,,,0.1,0.1,,,,,,,0.84527,,,
2020-01-21 16:00:00,,,,,,,,,,,,,,,,,,,0.109167,,,0.513783,,,,,0.338747,,,,,0.1,0.1,,,,,,,0.766975,,,
2020-01-21 17:00:00,,,,,,,,,,,,,,,,,,,0.109167,,,0.520256,,,,,0.330586,,,,,0.101645,0.1,,,,,,,0.705788,,,
2020-01-21 18:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.532786,,,,,0.319459,,,,,0.17666,0.124418,,,,,,,0.644929,,,
2020-01-21 19:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.577349,,,,,0.338994,,,,,0.182486,0.148668,,,,,,,0.631359,,,
2020-01-21 20:00:00,,,,,,,,,,,,,,,,,,,0.176667,,,0.557017,,,,,0.307672,,,,,0.119366,0.101043,,,,,,,0.63868,,,
2020-01-21 21:00:00,,,,,,,,,,,,,,,,,,,0.16,,,0.518845,,,,,0.302315,,,,,0.119511,0.1,,,,,,,0.789428,,,
2020-01-21 22:00:00,,,,,,,,,,,,,,,,,,,0.143333,,,0.577597,,,,,0.291105,,,,,0.121177,0.10267,,,,,,,0.749623,,,
2020-01-21 23:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.567805,,,,,0.275774,,,,,0.119428,0.1,,,,,,,0.634648,,,
2020-01-22 00:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.556685,,,,,0.278988,,,,,0.123593,0.1,,,,,,,0.592048,,,
2020-01-22 01:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.560253,,,,,0.258052,,,,,0.10861,0.1,,,,,,,0.521237,,,
2020-01-22 02:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.5454,,,,,0.280389,,,,,0.101978,0.1,,,,,,,0.608743,,,
2020-01-22 03:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.566477,,,,,0.863135,,,,,0.1,0.1,,,,,,,0.649205,,,
2020-01-22 04:00:00,,,,,,,,,,,,,,,,,,,0.21,,,0.604567,,,,,0.232418,,,,,0.180237,0.1,,,,,,,0.821502,,,
2020-01-22 05:00:00,,,,,,,,,,,,,,,,,,,0.351667,,,0.578593,,,,,0.247172,,,,,0.10736,0.103004,,,,,,,0.634895,,,
2020-01-22 06:00:00,,,,,,,,,,,,,,,,,,,0.643333,,,0.628466,,,,,0.547694,,,,,0.107699,0.113022,,,,,,,0.701511,,,
2020-01-22 07:00:00,,,,,,,,,,,,,,,,,,,0.376667,,,0.570958,,,,,0.320366,,,,,0.126175,0.103504,,,,,,,0.689669,,,
2020-01-22 08:00:00,,,,,,,,,,,,,,,,,,,0.268333,,,0.544155,,,,,0.259701,,,,,0.111947,0.1,,,,,,,0.671987,,,
2020-01-22 09:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.368813,,,,,0.426529,,,,,0.1,0.1,,,,,,,0.527076,,,
2020-01-22 10:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.452956,,,,,0.20802,,,,,0.1,0.1,,,,,,,0.587853,,,
2020-01-22 11:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.498182,,,,,0.203817,,,,,0.1,0.1,,,,,,,0.595748,,,
2020-01-22 12:00:00,,,,,,,,,,,,,,,,,0.271084,,0.126667,,,0.511625,,,,,0.217911,,,,,0.1,0.1,,,,,,,0.641392,,,
2020-01-22 13:00:00,,,,,,,,,,,,,,,,,0.287662,,0.109167,,,0.509717,,,,,0.220796,,,,,0.1,0.1,,,,,,,0.757682,,,
2020-01-22 14:00:00,,,,,,,,,,,,,,,,,0.254505,,0.11,,,0.499842,,,,,0.231594,,,,,0.102238,0.1,,,,,,,0.629221,,,
2020-01-22 15:00:00,,,,,,,,,,,,,,,,,0.262794,,0.109167,,,0.49561,,,,,0.291517,,,,,0.10395,0.1,,,,,,,0.812538,,,
2020-01-22 16:00:00,,,,,,,,,,,,,,,,,,,0.109167,,,0.489137,,,,,0.25319,,,,,0.100739,0.1,,,,,,,0.633497,,,
2020-01-22 17:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.492373,,,,,0.254673,,,,,0.104227,0.1,,,,,,,0.620749,,,
2020-01-22 18:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.502747,,,,,0.248161,,,,,0.100245,0.1,,,,,,,0.669107,,,
2020-01-22 19:00:00,,,,,,,,,,,,,,,,,,,0.11,,,0.52233,,,,,0.232006,,,,,0.1,0.1,,,,,,,0.574119,,,
2020-01-22 20:00:00,,,,,,,,,,,,,,,,,,,0.118333,,,0.524487,,,,,0.25797,,,,,0.106892,0.1,,,,,,,0.605618,,,
