Region,Codigo region,Comuna,Codigo comuna,Poblacion,2020-04-13,2020-04-15,2020-04-17,2020-04-20,2020-04-24,2020-04-27,2020-05-01,2020-05-04,2020-05-08,2020-05-11,2020-05-15,2020-05-18,2020-05-22,2020-05-25,2020-05-29,2020-06-01,2020-06-05,2020-06-08,2020-06-12,2020-06-15,2020-06-19,2020-06-23,2020-06-28,2020-07-01,2020-07-05,2020-07-10,2020-07-13,2020-07-17,2020-07-20,2020-07-24,2020-07-27,2020-07-31,2020-08-03,2020-08-07,2020-08-10,2020-08-14,2020-08-17,2020-08-21,2020-08-24,2020-08-28
La Araucania,09,Padre Las Casas,09112,82110.0,20.0,17.0,13.0,20.0,16.0,21.0,12.0,8.0,2.0,1.0,9.0,12.0,18.0,22.0,16.0,17.0,21.0,14.0,4.0,4.0,8.0,7.0,3.0,5.0,9.0,21.0,18.0,14.0,9.0,13.0,15.0,12.0,11.0,7.0,8.0,13.0,22.0,15.0,21.0,8.0
La Araucania,09,Perquenco,09113,7223.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,7.0,4.0,8.0,8.0,13.0,13.0,5.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,13.0,15.0,11.0,14.0
La Araucania,09,Pitrufquen,09114,26096.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,13.0,20.0,23.0,28.0,19.0,16.0,10.0,4.0,4.0,17.0,20.0,11.0,4.0,2.0,0.0,0.0,2.0,2.0,3.0,5.0,5.0,6.0,3.0,1.0,2.0,4.0,10.0
La Araucania,09,Pucon,09115,29782.0,1.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,7.0,10.0,16.0,22.0,20.0,13.0,10.0,9.0,7.0,9.0,7.0,7.0,3.0,2.0,8.0,8.0,6.0,5.0,6.0,7.0,7.0,4.0,3.0,1.0,0.0,0.0,1.0
La Araucania,09,Puren,09208,12188.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,10.0,6.0,6.0,4.0,1.0,2.0,5.0,4.0,5.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0
La Araucania,09,Renaico,09209,10833.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,6.0,6.0,4.0,4.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,4.0,5.0,9.0,20.0,19.0,5.0,1.0,4.0,5.0,0.0,0.0,4.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
La Araucania,09,Saavedra,09116,12793.0,0.0,0.0,1.0,6.0,12.0,6.0,13.0,17.0,15.0,18.0,22.0,23.0,22.0,17.0,13.0,10.0,5.0,8.0,5.0,8.0,6.0,4.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Araucania,09,Temuco,09101,302931.0,159.0,131.0,119.0,113.0,84.0,60.0,40.0,31.0,36.0,50.0,58.0,74.0,60.0,55.0,36.0,32.0,23.0,22.0,21.0,30.0,36.0,44.0,47.0,47.0,64.0,73.0,73.0,67.0,57.0,63.0,67.0,77.0,101.0,118.0,102.0,64.0,44.0,54.0,57.0,54.0
La Araucania,09,Teodoro Schmidt,09117,15786.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,4.0,0.0,0.0,1.0,13.0,21.0,10.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Araucania,09,Tolten,09118,10055.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
La Araucania,09,Traiguen,09210,19314.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,2.0,1.0,4.0,8.0,9.0,9.0,13.0,8.0,11.0,11.0,13.0,6.0,4.0,0.0,0.0,5.0,7.0,11.0,11.0,1.0,3.0,4.0,4.0,2.0,0.0,0.0
La Araucania,09,Victoria,09211,35467.0,6.0,1.0,1.0,16.0,41.0,41.0,36.0,25.0,15.0,6.0,4.0,2.0,2.0,5.0,10.0,12.0,19.0,17.0,23.0,32.0,31.0,12.0,1.0,1.0,9.0,7.0,7.0,7.0,9.0,16.0,21.0,17.0,14.0,14.0,11.0,7.0,6.0,19.0,19.0,19.0
La Araucania,09,Vilcun,09119,30766.0,10.0,8.0,6.0,8.0,4.0,2.0,4.0,3.0,6.0,3.0,8.0,10.0,9.0,11.0,19.0,23.0,11.0,10.0,8.0,8.0,5.0,4.0,9.0,15.0,7.0,7.0,11.0,10.0,6.0,8.0,14.0,16.0,15.0,9.0,11.0,20.0,24.0,26.0,22.0,11.0
La Araucania,09,Villarrica,09120,59103.0,5.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,9.0,6.0,8.0,7.0,15.0,22.0,22.0,26.0,25.0,15.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0
La Araucania,09,Desconocido Araucania,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0
La Araucania,09,Total,,1014343.0,277.0,238.0,210.0,239.0,240.0,212.0,177.0,137.0,127.0,141.0,182.0,209.0,225.0,269.0,304.0,330.0,349.0,345.0,344.0,387.0,400.0,356.0,316.0,302.0,307.0,259.0,239.0,230.0,185.0,207.0,249.0,310.0,326.0,294.0,306.0,279.0,288.0,326.0,318.0,289.0
Los Rios,14,Corral,14102,5447.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,10.0,9.0,8.0,4.0,2.0,2.0,0.0,5.0,7.0,7.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Rios,14,Futrono,14202,15261.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,18.0,21.0,20.0,11.0,13.0,16.0,15.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Los Rios,14,La Union,14201,39538.0,9.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,8.0,9.0,15.0,16.0,15.0,12.0,10.0,10.0,5.0,7.0,11.0,11.0,10.0,9.0,4.0,4.0,6.0,7.0,5.0,3.0,0.0,0.0,3.0
Los Rios,14,Lago Ranco,14203,10292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Los Rios,14,Lanco,14103,17652.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,13.0,8.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,6.0,10.0,9.0
Los Rios,14,Los Lagos,14104,20518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,21.0,15.0,11.0,14.0,32.0,30.0,22.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Los Rios,14,Mafil,14105,7389.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.0,0.0,0.0,3.0,6.0,4.0,2.0,1.0
Los Rios,14,Mariquina,14106,23250.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,11.0,13.0,13.0,6.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,6.0,7.0
Los Rios,14,Paillaco,14107,20798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,20.0,13.0,5.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0
Los Rios,14,Panguipulli,14108,35991.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,6.0,13.0,23.0,16.0,15.0,5.0,11.0,13.0,11.0,6.0,5.0,7.0,9.0,8.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,0.0,2.0
Los Rios,14,Rio Bueno,14204,32925.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,5.0,4.0,2.0,0.0,3.0,4.0,4.0,5.0,9.0,16.0,17.0,14.0,10.0,11.0,14.0
Los Rios,14,Valdivia,14101,176774.0,28.0,24.0,21.0,15.0,8.0,5.0,5.0,10.0,7.0,3.0,2.0,3.0,24.0,29.0,34.0,25.0,23.0,26.0,20.0,22.0,42.0,54.0,65.0,70.0,66.0,46.0,41.0,58.0,67.0,58.0,52.0,44.0,39.0,42.0,48.0,58.0,49.0,36.0,39.0,35.0
Los Rios,14,Desconocido Los Rios,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Los Rios,14,Total,,405835.0,50.0,37.0,32.0,25.0,18.0,16.0,15.0,20.0,15.0,12.0,18.0,19.0,55.0,86.0,107.0,95.0,76.0,92.0,93.0,129.0,133.0,136.0,118.0,110.0,97.0,70.0,66.0,95.0,101.0,87.0,84.0,70.0,64.0,66.0,77.0,90.0,79.0,60.0,71.0,74.0
Los Lagos,10,Ancud,10202,42458.0,3.0,3.0,3.0,8.0,5.0,4.0,2.0,6.0,13.0,37.0,34.0,34.0,41.0,25.0,12.0,10.0,2.0,2.0,3.0,7.0,5.0,3.0,8.0,5.0,7.0,0.0,0.0,4.0,6.0,5.0,9.0,4.0,5.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0
Los Lagos,10,Calbuco,10102,36744.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,12.0,34.0,44.0,54.0,53.0,53.0,53.0,45.0,34.0,30.0,23.0,25.0,58.0,50.0,75.0,45.0,54.0,44.0,30.0
Los Lagos,10,Castro,10201,47607.0,5.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,14.0,16.0,18.0,12.0,6.0,5.0,2.0,1.0,1.0,1.0
Los Lagos,10,Chaiten,10401,5020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0
Los Lagos,10,Chonchi,10203,16013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10,Cochamo,10103,4006.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,3.0,0.0,2.0,1.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0
Los Lagos,10,Curaco de Velez,10204,4066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,14.0,9.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10,Dalcahue,10205,15069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
Los Lagos,10,Fresia,10104,12656.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,6.0,2.0,2.0,13.0,12.0,3.0,0.0,3.0,5.0,9.0,25.0,25.0,30.0,28.0,22.0,19.0,14.0,30.0,30.0
Los Lagos,10,Frutillar,10105,20223.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,5.0,3.0,1.0,1.0,3.0,6.0,31.0,32.0,41.0,46.0,75.0,68.0,47.0,10.0,6.0,8.0,17.0,28.0,32.0,37.0,61.0,55.0,60.0,53.0,34.0
Los Lagos,10,Futaleufu,10402,2806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10,Hualaihue,10403,9525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,7.0,5.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,9.0
Los Lagos,10,Llanquihue,10107,18621.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,18.0,52.0,38.0,23.0,41.0,23.0,26.0,6.0,6.0,10.0,33.0,44.0,46.0,45.0,44.0,36.0,25.0,25.0,39.0,37.0
Los Lagos,10,Los Muermos,10106,17817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,11.0,12.0,8.0,8.0,18.0,14.0,7.0,4.0,7.0,12.0,17.0,15.0,21.0,20.0,27.0,28.0,12.0,13.0,15.0
Los Lagos,10,Maullin,10108,14894.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,14.0,10.0,8.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,13.0,21.0,17.0,19.0,16.0,15.0,18.0,20.0,24.0,38.0,34.0,36.0,41.0,45.0,42.0,56.0
Los Lagos,10,Osorno,10301,173410.0,67.0,49.0,44.0,35.0,27.0,24.0,24.0,25.0,22.0,24.0,26.0,19.0,18.0,11.0,13.0,25.0,43.0,37.0,30.0,28.0,39.0,30.0,20.0,11.0,19.0,30.0,45.0,47.0,54.0,64.0,84.0,93.0,129.0,165.0,202.0,180.0,168.0,127.0,127.0,133.0
Los Lagos,10,Palena,10404,1827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Los Lagos,10,Puerto Montt,10101,269398.0,11.0,10.0,7.0,8.0,5.0,4.0,1.0,0.0,0.0,2.0,9.0,10.0,32.0,48.0,50.0,52.0,77.0,77.0,77.0,105.0,117.0,133.0,157.0,163.0,233.0,261.0,290.0,374.0,350.0,410.0,514.0,570.0,578.0,518.0,528.0,433.0,387.0,335.0,324.0,237.0
Los Lagos,10,Puerto Octay,10302,9192.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,31.0,27.0,15.0,10.0,14.0,23.0,23.0
Los Lagos,10,Puerto Varas,10109,48620.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,7.0,5.0,13.0,17.0,19.0,22.0,19.0,13.0,15.0,17.0,16.0,14.0,11.0,18.0,15.0,25.0,28.0,22.0,36.0,65.0,72.0,60.0,38.0,24.0,30.0,34.0
Los Lagos,10,Puqueldon,10206,4201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10,Purranque,10303,21080.0,13.0,8.0,5.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,6.0,4.0,5.0,7.0,26.0,29.0,27.0,15.0,3.0,2.0,0.0,0.0,1.0,1.0,5.0,6.0,3.0,0.0,2.0,7.0,7.0,5.0,6.0,12.0,23.0,24.0,26.0,32.0,38.0,32.0
Los Lagos,10,Puyehue,10304,11787.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,1.0,1.0,6.0,5.0,8.0,9.0,10.0,11.0,15.0,20.0
Los Lagos,10,Queilen,10207,5543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10,Quellon,10208,29309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10,Quemchi,10209,8783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,11.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Los Lagos,10,Quinchao,10210,8298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Los Lagos,10,Rio Negro,10305,14275.0,2.0,2.0,1.0,0.0,1.0,1.0,6.0,6.0,5.0,4.0,9.0,8.0,6.0,5.0,6.0,6.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,5.0,3.0,4.0,4.0,2.0,2.0,3.0,7.0,7.0,9.0,11.0,9.0,12.0,11.0,10.0
Los Lagos,10,San Juan de la Costa,10306,7639.0,13.0,5.0,4.0,3.0,8.0,9.0,8.0,8.0,3.0,7.0,7.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,10.0,9.0,4.0,4.0,6.0,5.0,2.0
Los Lagos,10,San Pablo,10307,10553.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0,4.0,5.0,7.0,7.0,8.0,6.0,4.0
Los Lagos,10,Desconocido Los Lagos,,,,,,,,,,,,,,,,,,,,,,,6.0,11.0,11.0,11.0,12.0,12.0,15.0,17.0,19.0,17.0,14.0,18.0,13.0,18.0,9.0,11.0,5.0,8.0,0.0,4.0
Los Lagos,10,Total,,891440.0,131.0,93.0,80.0,66.0,51.0,50.0,49.0,51.0,53.0,90.0,105.0,97.0,135.0,131.0,137.0,156.0,182.0,158.0,146.0,184.0,238.0,317.0,357.0,357.0,498.0,549.0,571.0,619.0,550.0,631.0,794.0,891.0,992.0,1084.0,1118.0,1019.0,887.0,797.0,814.0,713.0
Aysen,11,Aysen,11201,25002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,11.0,21.0,18.0,11.0,12.0,8.0,8.0,8.0,13.0,9.0,11.0,4.0,5.0,2.0
Aysen,11,Chile Chico,11401,5121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysen,11,Cisnes,11202,5828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysen,11,Cochrane,11301,3685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysen,11,Coyhaique,11101,61210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,12.0,11.0,9.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,6.0,5.0,5.0,1.0,1.0,0.0,1.0,13.0
Aysen,11,Guaitecas,11203,1599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Aysen,11,Lago Verde,11102,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysen,11,OHiggins,11302,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysen,11,Rio Ibanez,11402,2699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysen,11,Tortel,11303,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysen,11,Desconocido Aysen,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aysen,11,Total,,107297.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,7.0,8.0,6.0,5.0,2.0,6.0,8.0,5.0,16.0,15.0,14.0,6.0,12.0,23.0,20.0,11.0,12.0,10.0,14.0,14.0,19.0,11.0,13.0,4.0,6.0,15.0
Magallanes y la Antartica,12,Antartica,12202,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magallanes y la Antartica,12,Cabo de Hornos,12201,1983.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
