ID_CAMPAIGN,ID_DATE,DATA_APPLIED,ID_GROUP,POPULATION_GROUP,ID_AP,NAME_AP,ID_AGE_RANGE,AGE_RANGE,NAME_DOSE,DOSES_APPLIED,DATA_UPDATED,ObjectId
56,20210205,2021-02-05,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D1,0,2021-01-03,12781
56,20210205,2021-02-05,82,INDÍGENAS,3,AP 22,137,18 a 80 e mais,D2,0,2021-01-03,12782
56,20210205,2021-02-05,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D2,0,2021-01-03,12783
56,20210205,2021-02-05,82,INDÍGENAS,5,AP 32,137,18 a 80 e mais,D1,0,2021-01-03,12784
56,20210205,2021-02-05,82,INDÍGENAS,9,AP 52,137,18 a 80 e mais,D2,0,2021-01-03,12785
56,20210205,2021-02-05,82,INDÍGENAS,10,AP 53,137,18 a 80 e mais,D1,0,2021-01-03,12786
56,20210205,2021-02-05,82,INDÍGENAS,10,AP 53,137,18 a 80 e mais,D2,0,2021-01-03,12787
56,20210205,2021-02-05,82,INDÍGENAS,10,AP 53,137,18 a 80 e mais,D2,0,2021-01-03,12788
56,20210205,2021-02-05,83,ILPI,2,AP 21,69,(60 anos e +),D2,0,2021-01-03,12789
56,20210205,2021-02-05,4,TRAB. SAUDE,4,AP 31,135,18 a 59 anos,D2,0,2021-01-03,12790
56,20210205,2021-02-05,4,TRAB. SAUDE,5,AP 32,135,18 a 59 anos,D2,0,2021-01-03,12791
56,20210205,2021-02-05,4,TRAB. SAUDE,6,AP 33,135,18 a 59 anos,D1,3,2021-01-03,12792
56,20210205,2021-02-05,4,TRAB. SAUDE,7,AP 40,135,18 a 59 anos,D1,0,2021-01-03,12793
56,20210205,2021-02-05,4,TRAB. SAUDE,8,AP 51,69,(60 anos e +),D2,0,2021-01-03,12794
56,20210205,2021-02-05,4,TRAB. SAUDE,8,AP 51,69,(60 anos e +),D2,0,2021-01-03,12795
56,20210205,2021-02-05,4,TRAB. SAUDE,8,AP 51,135,18 a 59 anos,D1,11,2021-01-03,12796
56,20210205,2021-02-05,4,TRAB. SAUDE,9,AP 52,69,(60 anos e +),D1,2,2021-01-03,12797
56,20210205,2021-02-05,4,TRAB. SAUDE,10,AP 53,69,(60 anos e +),D2,0,2021-01-03,12798
56,20210205,2021-02-05,81,QUILOMBOLAS,1,AP 10,135,18 a 59 anos,D1,0,2021-01-03,12799
56,20210205,2021-02-05,81,QUILOMBOLAS,3,AP 22,135,18 a 59 anos,D2,0,2021-01-03,12800
56,20210206,2021-02-06,83,ILPI,8,AP 51,69,(60 anos e +),D1,0,2021-01-03,12801
56,20210206,2021-02-06,83,ILPI,10,AP 53,69,(60 anos e +),D2,0,2021-01-03,12802
56,20210206,2021-02-06,84,INSTITUCIONALIZADOS PCD/OUTROS,3,AP 22,135,18 a 59 anos,D2,0,2021-01-03,12803
56,20210206,2021-02-06,84,INSTITUCIONALIZADOS PCD/OUTROS,4,AP 31,135,18 a 59 anos,D1,0,2021-01-03,12804
56,20210206,2021-02-06,84,INSTITUCIONALIZADOS PCD/OUTROS,4,AP 31,135,18 a 59 anos,D1,0,2021-01-03,12805
56,20210206,2021-02-06,84,INSTITUCIONALIZADOS PCD/OUTROS,6,AP 33,135,18 a 59 anos,D2,0,2021-01-03,12806
56,20210208,2021-02-08,1,IDOSOS,1,AP 10,3,70 a 74 anos,D1,2,2021-01-03,12807
56,20210208,2021-02-08,1,IDOSOS,1,AP 10,54,80 e mais,D2,0,2021-01-03,12808
56,20210208,2021-02-08,1,IDOSOS,5,AP 32,54,80 e mais,D1,797,2021-01-03,12809
56,20210208,2021-02-08,1,IDOSOS,6,AP 33,2,65 a 69 anos,D2,0,2021-01-03,12810
56,20210208,2021-02-08,1,IDOSOS,7,AP 40,1,60 a 64 anos,D2,0,2021-01-03,12811
56,20210208,2021-02-08,1,IDOSOS,7,AP 40,4,75 a 79 anos,D2,0,2021-01-03,12812
56,20210208,2021-02-08,1,IDOSOS,9,AP 52,2,65 a 69 anos,D1,3,2021-01-03,12813
56,20210208,2021-02-08,4,TRAB. SAUDE,1,AP 10,135,18 a 59 anos,D2,0,2021-01-03,12814
56,20210208,2021-02-08,4,TRAB. SAUDE,2,AP 21,135,18 a 59 anos,D2,0,2021-01-03,12815
56,20210208,2021-02-08,4,TRAB. SAUDE,2,AP 21,69,(60 anos e +),D2,0,2021-01-03,12816
56,20210208,2021-02-08,4,TRAB. SAUDE,5,AP 32,135,18 a 59 anos,D2,0,2021-01-03,12817
56,20210208,2021-02-08,4,TRAB. SAUDE,5,AP 32,69,(60 anos e +),D2,0,2021-01-03,12818
56,20210208,2021-02-08,4,TRAB. SAUDE,6,AP 33,135,18 a 59 anos,D1,6,2021-01-03,12819
56,20210208,2021-02-08,4,TRAB. SAUDE,6,AP 33,69,(60 anos e +),D1,19,2021-01-03,12820
56,20210208,2021-02-08,4,TRAB. SAUDE,6,AP 33,135,18 a 59 anos,D2,0,2021-01-03,12821
56,20210208,2021-02-08,4,TRAB. SAUDE,7,AP 40,135,18 a 59 anos,D2,0,2021-01-03,12822
56,20210208,2021-02-08,4,TRAB. SAUDE,8,AP 51,135,18 a 59 anos,D2,0,2021-01-03,12823
56,20210208,2021-02-08,4,TRAB. SAUDE,8,AP 51,135,18 a 59 anos,D2,0,2021-01-03,12824
56,20210208,2021-02-08,4,TRAB. SAUDE,9,AP 52,69,(60 anos e +),D2,0,2021-01-03,12825
56,20210208,2021-02-08,4,TRAB. SAUDE,10,AP 53,69,(60 anos e +),D1,1,2021-01-03,12826
56,20210208,2021-02-08,81,QUILOMBOLAS,1,AP 10,135,18 a 59 anos,D1,0,2021-01-03,12827
56,20210208,2021-02-08,81,QUILOMBOLAS,1,AP 10,135,18 a 59 anos,D2,0,2021-01-03,12828
56,20210208,2021-02-08,81,QUILOMBOLAS,3,AP 22,135,18 a 59 anos,D1,0,2021-01-03,12829
56,20210208,2021-02-08,81,QUILOMBOLAS,3,AP 22,135,18 a 59 anos,D1,0,2021-01-03,12830
56,20210208,2021-02-08,81,QUILOMBOLAS,4,AP 31,135,18 a 59 anos,D2,0,2021-01-03,12831
56,20210208,2021-02-08,81,QUILOMBOLAS,5,AP 32,135,18 a 59 anos,D1,0,2021-01-03,12832
56,20210208,2021-02-08,81,QUILOMBOLAS,8,AP 51,135,18 a 59 anos,D2,0,2021-01-03,12833
56,20210208,2021-02-08,81,QUILOMBOLAS,9,AP 52,135,18 a 59 anos,D1,0,2021-01-03,12834
56,20210208,2021-02-08,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D2,0,2021-01-03,12835
56,20210205,2021-02-05,82,INDÍGENAS,6,AP 33,137,18 a 80 e mais,D2,0,2021-01-03,12836
56,20210206,2021-02-06,81,QUILOMBOLAS,7,AP 40,135,18 a 59 anos,D1,0,2021-01-03,12837
56,20210208,2021-02-08,83,ILPI,9,AP 52,69,(60 anos e +),D2,0,2021-01-03,12838
56,20210208,2021-02-08,82,INDÍGENAS,2,AP 21,137,18 a 80 e mais,D1,0,2021-01-03,12839
56,20210208,2021-02-08,82,INDÍGENAS,2,AP 21,137,18 a 80 e mais,D1,0,2021-01-03,12840
56,20210208,2021-02-08,82,INDÍGENAS,3,AP 22,137,18 a 80 e mais,D1,0,2021-01-03,12841
56,20210208,2021-02-08,82,INDÍGENAS,3,AP 22,137,18 a 80 e mais,D1,0,2021-01-03,12842
56,20210208,2021-02-08,82,INDÍGENAS,5,AP 32,137,18 a 80 e mais,D2,0,2021-01-03,12843
56,20210208,2021-02-08,82,INDÍGENAS,6,AP 33,137,18 a 80 e mais,D2,0,2021-01-03,12844
56,20210208,2021-02-08,82,INDÍGENAS,6,AP 33,137,18 a 80 e mais,D1,0,2021-01-03,12845
56,20210208,2021-02-08,82,INDÍGENAS,7,AP 40,137,18 a 80 e mais,D2,0,2021-01-03,12846
56,20210208,2021-02-08,82,INDÍGENAS,8,AP 51,137,18 a 80 e mais,D1,0,2021-01-03,12847
56,20210208,2021-02-08,82,INDÍGENAS,9,AP 52,137,18 a 80 e mais,D1,0,2021-01-03,12848
56,20210208,2021-02-08,82,INDÍGENAS,10,AP 53,137,18 a 80 e mais,D2,0,2021-01-03,12849
56,20210208,2021-02-08,83,ILPI,1,AP 10,69,(60 anos e +),D1,0,2021-01-03,12850
56,20210208,2021-02-08,83,ILPI,4,AP 31,69,(60 anos e +),D1,0,2021-01-03,12851
56,20210208,2021-02-08,83,ILPI,4,AP 31,69,(60 anos e +),D1,0,2021-01-03,12852
56,20210208,2021-02-08,83,ILPI,6,AP 33,69,(60 anos e +),D2,0,2021-01-03,12853
56,20210205,2021-02-05,83,ILPI,3,AP 22,69,(60 anos e +),D2,0,2021-01-03,12854
56,20210204,2021-02-04,82,INDÍGENAS,10,AP 53,137,18 a 80 e mais,D2,0,2021-01-03,12855
56,20210209,2021-02-09,4,TRAB. SAUDE,7,AP 40,69,(60 anos e +),D1,5,2021-01-03,12856
56,20210205,2021-02-05,83,ILPI,8,AP 51,69,(60 anos e +),D1,0,2021-01-03,12857
56,20210205,2021-02-05,83,ILPI,3,AP 22,69,(60 anos e +),D2,0,2021-01-03,12858
56,20210205,2021-02-05,83,ILPI,5,AP 32,69,(60 anos e +),D1,0,2021-01-03,12859
56,20210205,2021-02-05,83,ILPI,8,AP 51,69,(60 anos e +),D1,0,2021-01-03,12860
56,20210205,2021-02-05,83,ILPI,10,AP 53,69,(60 anos e +),D2,0,2021-01-03,12861
56,20210205,2021-02-05,84,INSTITUCIONALIZADOS PCD/OUTROS,7,AP 40,135,18 a 59 anos,D1,0,2021-01-03,12862
56,20210205,2021-02-05,84,INSTITUCIONALIZADOS PCD/OUTROS,9,AP 52,135,18 a 59 anos,D2,0,2021-01-03,12863
56,20210205,2021-02-05,84,INSTITUCIONALIZADOS PCD/OUTROS,10,AP 53,135,18 a 59 anos,D1,0,2021-01-03,12864
56,20210206,2021-02-06,81,QUILOMBOLAS,9,AP 52,135,18 a 59 anos,D1,0,2021-01-03,12865
56,20210206,2021-02-06,1,IDOSOS,1,AP 10,3,70 a 74 anos,D1,0,2021-01-03,12866
56,20210205,2021-02-05,82,INDÍGENAS,6,AP 33,137,18 a 80 e mais,D1,0,2021-01-03,12867
56,20210209,2021-02-09,4,TRAB. SAUDE,8,AP 51,69,(60 anos e +),D1,15,2021-01-03,12868
56,20210206,2021-02-06,81,QUILOMBOLAS,9,AP 52,135,18 a 59 anos,D1,0,2021-01-03,12869
56,20210206,2021-02-06,1,IDOSOS,9,AP 52,1,60 a 64 anos,D2,0,2021-01-03,12870
56,20210204,2021-02-04,83,ILPI,1,AP 10,69,(60 anos e +),D2,0,2021-01-03,12871
56,20210208,2021-02-08,83,ILPI,10,AP 53,69,(60 anos e +),D1,0,2021-01-03,12872
56,20210205,2021-02-05,82,INDÍGENAS,7,AP 40,137,18 a 80 e mais,D2,0,2021-01-03,12873
56,20210209,2021-02-09,4,TRAB. SAUDE,8,AP 51,69,(60 anos e +),D1,4,2021-01-03,12874
56,20210206,2021-02-06,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D2,0,2021-01-03,12875
56,20210205,2021-02-05,84,INSTITUCIONALIZADOS PCD/OUTROS,3,AP 22,135,18 a 59 anos,D1,0,2021-01-03,12876
56,20210206,2021-02-06,1,IDOSOS,9,AP 52,4,75 a 79 anos,D2,0,2021-01-03,12877
56,20210204,2021-02-04,83,ILPI,3,AP 22,69,(60 anos e +),D2,0,2021-01-03,12878
56,20210208,2021-02-08,84,INSTITUCIONALIZADOS PCD/OUTROS,1,AP 10,135,18 a 59 anos,D1,0,2021-01-03,12879
56,20210205,2021-02-05,82,INDÍGENAS,8,AP 51,137,18 a 80 e mais,D2,0,2021-01-03,12880
56,20210209,2021-02-09,81,QUILOMBOLAS,3,AP 22,135,18 a 59 anos,D2,0,2021-01-03,12881
56,20210206,2021-02-06,82,INDÍGENAS,2,AP 21,137,18 a 80 e mais,D1,0,2021-01-03,12882
56,20210205,2021-02-05,84,INSTITUCIONALIZADOS PCD/OUTROS,5,AP 32,135,18 a 59 anos,D1,0,2021-01-03,12883
56,20210206,2021-02-06,1,IDOSOS,10,AP 53,1,60 a 64 anos,D1,0,2021-01-03,12884
56,20210204,2021-02-04,83,ILPI,4,AP 31,69,(60 anos e +),D1,0,2021-01-03,12885
56,20210208,2021-02-08,84,INSTITUCIONALIZADOS PCD/OUTROS,1,AP 10,135,18 a 59 anos,D2,0,2021-01-03,12886
56,20210205,2021-02-05,82,INDÍGENAS,9,AP 52,137,18 a 80 e mais,D1,0,2021-01-03,12887
56,20210209,2021-02-09,81,QUILOMBOLAS,4,AP 31,135,18 a 59 anos,D2,0,2021-01-03,12888
56,20210206,2021-02-06,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D1,0,2021-01-03,12889
56,20210205,2021-02-05,84,INSTITUCIONALIZADOS PCD/OUTROS,7,AP 40,135,18 a 59 anos,D1,0,2021-01-03,12890
56,20210206,2021-02-06,1,IDOSOS,10,AP 53,4,75 a 79 anos,D1,0,2021-01-03,12891
56,20210204,2021-02-04,83,ILPI,6,AP 33,69,(60 anos e +),D2,0,2021-01-03,12892
56,20210208,2021-02-08,84,INSTITUCIONALIZADOS PCD/OUTROS,3,AP 22,135,18 a 59 anos,D1,0,2021-01-03,12893
56,20210205,2021-02-05,82,INDÍGENAS,9,AP 52,137,18 a 80 e mais,D1,0,2021-01-03,12894
56,20210209,2021-02-09,81,QUILOMBOLAS,5,AP 32,135,18 a 59 anos,D2,0,2021-01-03,12895
56,20210206,2021-02-06,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D1,0,2021-01-03,12896
56,20210205,2021-02-05,84,INSTITUCIONALIZADOS PCD/OUTROS,9,AP 52,135,18 a 59 anos,D2,0,2021-01-03,12897
56,20210206,2021-02-06,4,TRAB. SAUDE,1,AP 10,135,18 a 59 anos,D2,0,2021-01-03,12898
56,20210204,2021-02-04,83,ILPI,6,AP 33,69,(60 anos e +),D2,0,2021-01-03,12899
56,20210208,2021-02-08,84,INSTITUCIONALIZADOS PCD/OUTROS,5,AP 32,135,18 a 59 anos,D1,0,2021-01-03,12900
56,20210208,2021-02-08,84,INSTITUCIONALIZADOS PCD/OUTROS,6,AP 33,135,18 a 59 anos,D2,0,2021-01-03,12901
56,20210208,2021-02-08,84,INSTITUCIONALIZADOS PCD/OUTROS,7,AP 40,135,18 a 59 anos,D2,0,2021-01-03,12902
56,20210208,2021-02-08,84,INSTITUCIONALIZADOS PCD/OUTROS,9,AP 52,135,18 a 59 anos,D1,0,2021-01-03,12903
56,20210208,2021-02-08,84,INSTITUCIONALIZADOS PCD/OUTROS,9,AP 52,135,18 a 59 anos,D1,0,2021-01-03,12904
56,20210209,2021-02-09,1,IDOSOS,1,AP 10,3,70 a 74 anos,D1,15,2021-01-03,12905
56,20210209,2021-02-09,1,IDOSOS,1,AP 10,54,80 e mais,D2,0,2021-01-03,12906
56,20210209,2021-02-09,1,IDOSOS,5,AP 32,3,70 a 74 anos,D1,3,2021-01-03,12907
56,20210209,2021-02-09,1,IDOSOS,7,AP 40,1,60 a 64 anos,D2,0,2021-01-03,12908
56,20210209,2021-02-09,1,IDOSOS,7,AP 40,4,75 a 79 anos,D2,0,2021-01-03,12909
56,20210209,2021-02-09,1,IDOSOS,8,AP 51,4,75 a 79 anos,D2,0,2021-01-03,12910
56,20210205,2021-02-05,4,TRAB. SAUDE,6,AP 33,135,18 a 59 anos,D1,5,2021-01-03,12911
56,20210205,2021-02-05,4,TRAB. SAUDE,6,AP 33,69,(60 anos e +),D1,50,2021-01-03,12912
56,20210205,2021-02-05,4,TRAB. SAUDE,6,AP 33,135,18 a 59 anos,D2,0,2021-01-03,12913
56,20210205,2021-02-05,4,TRAB. SAUDE,7,AP 40,69,(60 anos e +),D1,25,2021-01-03,12914
56,20210205,2021-02-05,4,TRAB. SAUDE,7,AP 40,69,(60 anos e +),D1,3,2021-01-03,12915
56,20210205,2021-02-05,4,TRAB. SAUDE,8,AP 51,135,18 a 59 anos,D1,38,2021-01-03,12916
56,20210205,2021-02-05,4,TRAB. SAUDE,9,AP 52,69,(60 anos e +),D1,12,2021-01-03,12917
56,20210205,2021-02-05,4,TRAB. SAUDE,9,AP 52,135,18 a 59 anos,D1,0,2021-01-03,12918
56,20210205,2021-02-05,4,TRAB. SAUDE,10,AP 53,135,18 a 59 anos,D2,0,2021-01-03,12919
56,20210205,2021-02-05,4,TRAB. SAUDE,10,AP 53,135,18 a 59 anos,D2,0,2021-01-03,12920
56,20210205,2021-02-05,81,QUILOMBOLAS,1,AP 10,135,18 a 59 anos,D1,0,2021-01-03,12921
56,20210205,2021-02-05,81,QUILOMBOLAS,1,AP 10,135,18 a 59 anos,D2,0,2021-01-03,12922
56,20210205,2021-02-05,81,QUILOMBOLAS,4,AP 31,135,18 a 59 anos,D1,0,2021-01-03,12923
56,20210205,2021-02-05,81,QUILOMBOLAS,9,AP 52,135,18 a 59 anos,D2,0,2021-01-03,12924
56,20210205,2021-02-05,81,QUILOMBOLAS,9,AP 52,135,18 a 59 anos,D2,0,2021-01-03,12925
56,20210205,2021-02-05,81,QUILOMBOLAS,10,AP 53,135,18 a 59 anos,D1,0,2021-01-03,12926
56,20210205,2021-02-05,81,QUILOMBOLAS,10,AP 53,135,18 a 59 anos,D1,0,2021-01-03,12927
56,20210205,2021-02-05,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D1,0,2021-01-03,12928
56,20210205,2021-02-05,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D1,0,2021-01-03,12929
56,20210205,2021-02-05,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D2,0,2021-01-03,12930
56,20210205,2021-02-05,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D2,0,2021-01-03,12931
56,20210205,2021-02-05,82,INDÍGENAS,5,AP 32,137,18 a 80 e mais,D1,0,2021-01-03,12932
56,20210205,2021-02-05,82,INDÍGENAS,8,AP 51,137,18 a 80 e mais,D2,0,2021-01-03,12933
56,20210205,2021-02-05,82,INDÍGENAS,8,AP 51,137,18 a 80 e mais,D2,0,2021-01-03,12934
56,20210205,2021-02-05,82,INDÍGENAS,9,AP 52,137,18 a 80 e mais,D2,0,2021-01-03,12935
56,20210205,2021-02-05,82,INDÍGENAS,9,AP 52,137,18 a 80 e mais,D2,0,2021-01-03,12936
56,20210205,2021-02-05,82,INDÍGENAS,10,AP 53,137,18 a 80 e mais,D1,0,2021-01-03,12937
56,20210205,2021-02-05,82,INDÍGENAS,10,AP 53,137,18 a 80 e mais,D1,0,2021-01-03,12938
56,20210205,2021-02-05,83,ILPI,1,AP 10,69,(60 anos e +),D2,0,2021-01-03,12939
56,20210205,2021-02-05,83,ILPI,1,AP 10,69,(60 anos e +),D2,0,2021-01-03,12940
56,20210205,2021-02-05,83,ILPI,2,AP 21,69,(60 anos e +),D2,0,2021-01-03,12941
56,20210205,2021-02-05,83,ILPI,4,AP 31,69,(60 anos e +),D1,0,2021-01-03,12942
56,20210205,2021-02-05,83,ILPI,4,AP 31,69,(60 anos e +),D1,0,2021-01-03,12943
56,20210205,2021-02-05,83,ILPI,8,AP 51,69,(60 anos e +),D2,0,2021-01-03,12944
56,20210205,2021-02-05,83,ILPI,1,AP 10,69,(60 anos e +),D1,0,2021-01-03,12945
56,20210209,2021-02-09,81,QUILOMBOLAS,6,AP 33,135,18 a 59 anos,D1,0,2021-01-03,12946
56,20210205,2021-02-05,84,INSTITUCIONALIZADOS PCD/OUTROS,10,AP 53,135,18 a 59 anos,D1,0,2021-01-03,12947
56,20210205,2021-02-05,83,ILPI,5,AP 32,69,(60 anos e +),D1,0,2021-01-03,12948
56,20210206,2021-02-06,82,INDÍGENAS,5,AP 32,137,18 a 80 e mais,D2,0,2021-01-03,12949
56,20210206,2021-02-06,4,TRAB. SAUDE,3,AP 22,69,(60 anos e +),D1,2,2021-01-03,12950
56,20210209,2021-02-09,81,QUILOMBOLAS,8,AP 51,135,18 a 59 anos,D1,0,2021-01-03,12951
56,20210205,2021-02-05,84,INSTITUCIONALIZADOS PCD/OUTROS,10,AP 53,135,18 a 59 anos,D2,0,2021-01-03,12952
56,20210205,2021-02-05,83,ILPI,7,AP 40,69,(60 anos e +),D2,0,2021-01-03,12953
56,20210206,2021-02-06,82,INDÍGENAS,6,AP 33,137,18 a 80 e mais,D2,0,2021-01-03,12954
56,20210206,2021-02-06,4,TRAB. SAUDE,3,AP 22,69,(60 anos e +),D1,3,2021-01-03,12955
56,20210204,2021-02-04,83,ILPI,7,AP 40,69,(60 anos e +),D2,0,2021-01-03,12956
56,20210204,2021-02-04,83,ILPI,9,AP 52,69,(60 anos e +),D2,0,2021-01-03,12957
56,20210204,2021-02-04,83,ILPI,9,AP 52,69,(60 anos e +),D2,0,2021-01-03,12958
56,20210204,2021-02-04,83,ILPI,10,AP 53,69,(60 anos e +),D1,0,2021-01-03,12959
56,20210206,2021-02-06,1,IDOSOS,3,AP 22,3,70 a 74 anos,D1,0,2021-01-03,12960
56,20210206,2021-02-06,82,INDÍGENAS,6,AP 33,137,18 a 80 e mais,D2,0,2021-01-03,12961
56,20210204,2021-02-04,83,ILPI,10,AP 53,69,(60 anos e +),D1,0,2021-01-03,12962
56,20210205,2021-02-05,1,IDOSOS,3,AP 22,4,75 a 79 anos,D2,0,2021-01-03,12963
56,20210206,2021-02-06,4,TRAB. SAUDE,4,AP 31,135,18 a 59 anos,D2,0,2021-01-03,12964
56,20210209,2021-02-09,81,QUILOMBOLAS,8,AP 51,135,18 a 59 anos,D1,0,2021-01-03,12965
56,20210206,2021-02-06,82,INDÍGENAS,6,AP 33,137,18 a 80 e mais,D1,0,2021-01-03,12966
56,20210206,2021-02-06,4,TRAB. SAUDE,7,AP 40,69,(60 anos e +),D1,6,2021-01-03,12967
56,20210205,2021-02-05,1,IDOSOS,6,AP 33,4,75 a 79 anos,D1,13,2021-01-03,12968
56,20210209,2021-02-09,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D1,0,2021-01-03,12969
56,20210204,2021-02-04,84,INSTITUCIONALIZADOS PCD/OUTROS,5,AP 32,135,18 a 59 anos,D2,0,2021-01-03,12970
56,20210206,2021-02-06,82,INDÍGENAS,8,AP 51,137,18 a 80 e mais,D2,0,2021-01-03,12971
56,20210206,2021-02-06,1,IDOSOS,4,AP 31,54,80 e mais,D1,333,2021-01-03,12972
56,20210206,2021-02-06,4,TRAB. SAUDE,8,AP 51,135,18 a 59 anos,D2,0,2021-01-03,12973
56,20210205,2021-02-05,1,IDOSOS,7,AP 40,1,60 a 64 anos,D1,4,2021-01-03,12974
56,20210209,2021-02-09,82,INDÍGENAS,2,AP 21,137,18 a 80 e mais,D2,0,2021-01-03,12975
56,20210204,2021-02-04,84,INSTITUCIONALIZADOS PCD/OUTROS,6,AP 33,135,18 a 59 anos,D1,0,2021-01-03,12976
56,20210206,2021-02-06,82,INDÍGENAS,8,AP 51,137,18 a 80 e mais,D2,0,2021-01-03,12977
56,20210206,2021-02-06,1,IDOSOS,7,AP 40,54,80 e mais,D1,527,2021-01-03,12978
56,20210206,2021-02-06,4,TRAB. SAUDE,9,AP 52,69,(60 anos e +),D2,0,2021-01-03,12979
56,20210205,2021-02-05,1,IDOSOS,9,AP 52,1,60 a 64 anos,D2,0,2021-01-03,12980
56,20210209,2021-02-09,82,INDÍGENAS,3,AP 22,137,18 a 80 e mais,D1,0,2021-01-03,12981
56,20210204,2021-02-04,84,INSTITUCIONALIZADOS PCD/OUTROS,6,AP 33,135,18 a 59 anos,D2,0,2021-01-03,12982
56,20210206,2021-02-06,82,INDÍGENAS,9,AP 52,137,18 a 80 e mais,D2,0,2021-01-03,12983
56,20210206,2021-02-06,1,IDOSOS,9,AP 52,2,65 a 69 anos,D2,0,2021-01-03,12984
56,20210206,2021-02-06,4,TRAB. SAUDE,9,AP 52,135,18 a 59 anos,D1,0,2021-01-03,12985
56,20210205,2021-02-05,1,IDOSOS,9,AP 52,4,75 a 79 anos,D2,0,2021-01-03,12986
56,20210205,2021-02-05,1,IDOSOS,10,AP 53,1,60 a 64 anos,D1,0,2021-01-03,12987
56,20210205,2021-02-05,1,IDOSOS,10,AP 53,4,75 a 79 anos,D1,0,2021-01-03,12988
56,20210205,2021-02-05,4,TRAB. SAUDE,1,AP 10,135,18 a 59 anos,D2,0,2021-01-03,12989
56,20210205,2021-02-05,4,TRAB. SAUDE,2,AP 21,69,(60 anos e +),D2,0,2021-01-03,12990
56,20210205,2021-02-05,4,TRAB. SAUDE,2,AP 21,135,18 a 59 anos,D1,3,2021-01-03,12991
56,20210205,2021-02-05,4,TRAB. SAUDE,2,AP 21,69,(60 anos e +),D1,2,2021-01-03,12992
56,20210205,2021-02-05,4,TRAB. SAUDE,2,AP 21,135,18 a 59 anos,D2,0,2021-01-03,12993
56,20210205,2021-02-05,4,TRAB. SAUDE,4,AP 31,69,(60 anos e +),D1,18,2021-01-03,12994
56,20210205,2021-02-05,4,TRAB. SAUDE,4,AP 31,135,18 a 59 anos,D1,2,2021-01-03,12995
56,20210205,2021-02-05,4,TRAB. SAUDE,5,AP 32,135,18 a 59 anos,D2,0,2021-01-03,12996
56,20210205,2021-02-05,4,TRAB. SAUDE,6,AP 33,69,(60 anos e +),D2,0,2021-01-03,12997
56,20210205,2021-02-05,4,TRAB. SAUDE,6,AP 33,135,18 a 59 anos,D1,1,2021-01-03,12998
56,20210205,2021-02-05,4,TRAB. SAUDE,7,AP 40,69,(60 anos e +),D1,15,2021-01-03,12999
56,20210205,2021-02-05,4,TRAB. SAUDE,8,AP 51,135,18 a 59 anos,D2,0,2021-01-03,13000
56,20210205,2021-02-05,4,TRAB. SAUDE,9,AP 52,135,18 a 59 anos,D2,0,2021-01-03,13001
56,20210205,2021-02-05,4,TRAB. SAUDE,10,AP 53,135,18 a 59 anos,D1,3,2021-01-03,13002
56,20210205,2021-02-05,81,QUILOMBOLAS,1,AP 10,135,18 a 59 anos,D1,0,2021-01-03,13003
56,20210205,2021-02-05,81,QUILOMBOLAS,3,AP 22,135,18 a 59 anos,D2,0,2021-01-03,13004
56,20210205,2021-02-05,81,QUILOMBOLAS,5,AP 32,135,18 a 59 anos,D1,0,2021-01-03,13005
56,20210205,2021-02-05,81,QUILOMBOLAS,7,AP 40,135,18 a 59 anos,D2,0,2021-01-03,13006
56,20210205,2021-02-05,81,QUILOMBOLAS,8,AP 51,135,18 a 59 anos,D1,0,2021-01-03,13007
56,20210205,2021-02-05,81,QUILOMBOLAS,8,AP 51,135,18 a 59 anos,D2,0,2021-01-03,13008
56,20210205,2021-02-05,81,QUILOMBOLAS,10,AP 53,135,18 a 59 anos,D2,0,2021-01-03,13009
56,20210205,2021-02-05,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D2,0,2021-01-03,13010
56,20210205,2021-02-05,82,INDÍGENAS,2,AP 21,137,18 a 80 e mais,D1,0,2021-01-03,13011
56,20210205,2021-02-05,82,INDÍGENAS,3,AP 22,137,18 a 80 e mais,D1,0,2021-01-03,13012
56,20210205,2021-02-05,82,INDÍGENAS,5,AP 32,137,18 a 80 e mais,D2,0,2021-01-03,13013
56,20210205,2021-02-05,82,INDÍGENAS,6,AP 33,137,18 a 80 e mais,D1,0,2021-01-03,13014
56,20210205,2021-02-05,82,INDÍGENAS,7,AP 40,137,18 a 80 e mais,D1,0,2021-01-03,13015
56,20210205,2021-02-05,82,INDÍGENAS,7,AP 40,137,18 a 80 e mais,D1,0,2021-01-03,13016
56,20210205,2021-02-05,82,INDÍGENAS,7,AP 40,137,18 a 80 e mais,D1,0,2021-01-03,13017
